Met_id	Met_name	Met_compartment	Met_charge	Met_formula
Brain_MAM00365n	Brain_14,15-DiHETE	n	-1.0	C20H31O4
Brain_MAM00131r	Brain_(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA	r	-4.0	C45H70N7O17P3S
Brain_MAM01975c	Brain_glutamine	c	0.0	C5H10N2O3
Brain_MAM02040c	Brain_H2O	c	0.0	H2O
Brain_MAM00119c	Brain_(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA	c	-4.0	C43H66N7O17P3S
Brain_MAM02941m	Brain_stearoyl-CoA	m	-4.0	C39H66N7O17P3S
Brain_MAM03148c	Brain_xanthine	c	0.0	C5H4N4O2
Brain_MAM02961c	Brain_taurine	c	0.0	C2H7NO3S
Brain_MAM02966c	Brain_tauroursodeoxycholate	c	0.0	C26H45NO6S
Brain_MAM02871c	Brain_SAH	c	0.0	C14H20N6O5S
Brain_MAM00630m	Brain_2-amino-3-oxoadipate	m	-1.0	C6H8NO5
Brain_MAM03749r	Brain_Mannosyl-3-(Phosphoethanolaminyl-Mannosyl)-Glucosaminyl-Acylphosphatidylinositol (M4A))	r	0.0	C63H116N4O47P4R2
Brain_MAM02049c	Brain_heme	c	-2.0	C34H30FeN4O4
Brain_MAM01604c	Brain_coproporphyrin III	c	-4.0	C36H34N4O8
Brain_MAM02553r	Brain_NADH	r	-2.0	C21H27N7O14P2
Brain_MAM02678c	Brain_palmitoyl-CoA	c	-4.0	C37H62N7O17P3S
Brain_MAM02644x	Brain_octanoyl-CoA	x	-4.0	C29H46N7O17P3S
Brain_MAM02366c	Brain_leukotriene C4	c	-2.0	C30H45N3O9S
Brain_MAM01385c	Brain_beta-carotene	c	0.0	C40H56
Brain_MAM00043c	Brain_(2E)-eicosenoyl-CoA	c	-4.0	C41H68N7O17P3S
Brain_MAM01261n	Brain_acetyl-CoA	n	-4.0	C23H34N7O17P3S
Brain_MAM00208c	Brain_[protein]-N6-(dihydrolipoyl)lysine	c	0.0	C1375H2187N381O420S6
Brain_MAM02803c	Brain_protoporphyrin	c	-2.0	C34H32N4O4
Brain_MAM02497c	Brain_N-(omega)-hydroxyarginine	c	1.0	C6H15N4O3
Brain_MAM02133c	Brain_homocysteine	c	0.0	C4H9NO2S
Brain_MAM01580m	Brain_cis-aconitate	m	-3.0	C6H3O6
Brain_MAM02396x	Brain_lipoxin B4	x	-1.0	C20H31O5
Brain_MAM01725c	Brain_docosanoyl-CoA	c	-4.0	C43H74N7O17P3S
Brain_MAM00093x	Brain_(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA	x	-4.0	C43H64N7O17P3S
Brain_MAM00793r	Brain_3-hydroxyoctadecanoyl-CoA	r	-4.0	C39H66N7O18P3S
Brain_MAM01045c	Brain_5,10-methylene-THF	c	-2.0	C20H21N7O6
Brain_MAM02630e	Brain_O2	e	0.0	O2
Brain_MAM00688x	Brain_3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA	x	-4.0	C39H60N7O19P3S
Brain_MAM01291x	Brain_adrenic acid	x	-1.0	C22H35O2
Brain_MAM00108r	Brain_(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA	r	-4.0	C39H58N7O17P3S
Brain_MAM00053m	Brain_(2E)-hexenoyl-CoA	m	-4.0	C27H40N7O17P3S
Brain_MAM01595c	Brain_CO	c	0.0	CO
Brain_MAM02402e	Brain_lithocholate	e	-1.0	C24H39O3
Brain_MAM02039r	Brain_H+	r	1.0	H
Brain_MAM01285c	Brain_ADP	c	-3.0	C10H12N5O10P2
Brain_MAM01987e	Brain_glycochenodeoxycholate	e	0.0	C26H43NO5
Brain_MAM02941n	Brain_stearoyl-CoA	n	-4.0	C39H66N7O17P3S
Brain_MAM00066m	Brain_(2E)-tetradecenoyl-CoA	m	-4.0	C35H56N7O17P3S
Brain_MAM00981m	Brain_4-coumarate	m	-1.0	C9H7O3
Brain_MAM01307c	Brain_alanine	c	0.0	C3H7NO2
Brain_MAM02647r	Brain_oleoyl-CoA	r	-4.0	C39H64N7O17P3S
Brain_MAM03173m	Brain_2-Decaprenyl-6-Methoxy-1,4-Benzoquinone	m	0.0	C57H86O3
Brain_MAM00856c	Brain_3-oxo-cis-15-tetracosaenoyl-CoA	c	-4.0	C45H74N7O18P3S
Brain_MAM00125r	Brain_(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA	r	-4.0	C41H62N7O17P3S
Brain_MAM02896m	Brain_serine	m	0.0	C3H7NO3
Brain_MAM02385m	Brain_lignocerate	m	-1.0	C24H47O2
Brain_MAM03130c	Brain_UTP	c	-4.0	C9H11N2O15P3
Brain_MAM00817m	Brain_3-methoxy-4-hydroxy-5-all-trans-decaprenylbenzoate	m	-1.0	C58H87O4
Brain_MAM01697r	Brain_dihomo-gamma-linolenoyl-CoA	r	-4.0	C41H64N7O17P3S
Brain_MAM00730c	Brain_3,4-dihydroxyphenylethyleneglycol	c	0.0	C8H10O4
Brain_MAM00119r	Brain_(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA	r	-4.0	C43H66N7O17P3S
Brain_MAM01524l	Brain_chondroitin sulfate A (GalNAc4S-GlcA), free chain	l	-5.0	C45H67N2O46S3
Brain_MAM02034c	Brain_GTP	c	-4.0	C10H12N5O14P3
Brain_MAM00857c	Brain_3-oxodecanoyl-[ACP]	c	-1.0	C21H37N2O9PRS
Brain_MAM02972c	Brain_tetradecanoyl-[ACP]	c	-1.0	C25H47N2O8PRS
Brain_MAM01521l	Brain_chondroitin sulfate A (GalNAc4S-GlcA), degradation product 3	l	-3.0	C31H48NO32S2
Brain_MAM00867c	Brain_3-oxododecanoyl-[ACP]	c	-1.0	C23H41N2O9PRS
Brain_MAM02049m	Brain_heme	m	-2.0	C34H30FeN4O4
Brain_MAM01649c	Brain_decanoyl-[ACP]	c	-1.0	C21H39N2O8PRS
Brain_MAM00074c	Brain_(2E,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA	c	-4.0	C43H64N7O17P3S
Brain_MAM01637c	Brain_dADP	c	-3.0	C10H12N5O9P2
Brain_MAM01596c	Brain_CO2	c	0.0	CO2
Brain_MAM00708c	Brain_3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA	c	-4.0	C41H62N7O18P3S
Brain_MAM00838m	Brain_3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA	m	-4.0	C39H58N7O19P3S
Brain_MAM02554r	Brain_NADP+	r	-3.0	C21H25N7O17P3
Brain_MAM00308c	Brain_12(S)-HHT	c	-1.0	C17H27O3
Brain_MAM02193c	Brain_ITP	c	-4.0	C10H11N4O14P3
Brain_MAM02658c	Brain_ornithine	c	1.0	C5H13N2O2
Brain_MAM01526l	Brain_chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1	l	-5.0	C45H67N2O46S3
Brain_MAM03103m	Brain_ubiquinone	m	0.0	C59H90O4
Brain_MAM01411c	Brain_butyryl-[ACP]	c	-1.0	C15H27N2O8PRS
Brain_MAM01306c	Brain_AKG	c	-2.0	C5H4O5
Brain_MAM02845c	Brain_ribose-5-phosphate	c	-2.0	C5H9O8P
Brain_MAM01013c	Brain_4-methyl-2-oxopentanoate	c	-1.0	C6H9O3
Brain_MAM01596e	Brain_CO2	e	0.0	CO2
Brain_MAM02001r	Brain_glycophosphatidylinositol-(GPI)-anchored-protein-precursor	r	0.0	XY
Brain_MAM02444r	Brain_malonyl-CoA	r	-5.0	C24H33N7O19P3S
Brain_MAM02115c	Brain_hexadecanoyl-[ACP]	c	-1.0	C27H51N2O8PRS
Brain_MAM01650c	Brain_decanoyl-CoA	c	-4.0	C31H50N7O17P3S
Brain_MAM01435c	Brain_chenodiol	c	-1.0	C24H39O4
Brain_MAM03365c	Brain_3(S)-Hydroxy-Cis-9-Octadecenoyl Coenzyme A	c	-4.0	C39H64N7O18P3S
Brain_MAM01596n	Brain_CO2	n	0.0	CO2
Brain_MAM00264r	Brain_10,13,16-docosatrienoyl-CoA	r	-4.0	C43H68N7O17P3S
Brain_MAM00904n	Brain_3-oxotetracosanoyl-CoA	n	-4.0	C45H76N7O18P3S
Brain_MAM00113c	Brain_(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	c	-4.0	C45H66N7O17P3S
Brain_MAM01619c	Brain_creatine	c	0.0	C4H9N3O2
Brain_MAM02364c	Brain_leukotriene B4	c	-1.0	C20H31O4
Brain_MAM03013r	Brain_trans,cis-2,13-docosadienoyl-CoA	r	-4.0	C43H70N7O17P3S
Brain_MAM00905c	Brain_3-oxotetradecanoyl-[ACP]	c	-1.0	C25H45N2O9PRS
Brain_MAM02751c	Brain_Pi	c	-2.0	HO4P
Brain_MAM00701c	Brain_3(S)-hydroxy-13-cis-docosenoyl-CoA	c	-4.0	C43H72N7O18P3S
Brain_MAM01968c	Brain_glucose-6-phosphate	c	-2.0	C6H11O9P
Brain_MAM00057n	Brain_(2E)-octadecenoyl-CoA	n	-4.0	C39H64N7O17P3S
Brain_MAM02684g	Brain_PC-LD pool	g	0.0	C10H18NO8PR2
Brain_MAM02965c	Brain_taurolithocholate	c	-1.0	C26H44NO5S
Brain_MAM01371m	Brain_ATP	m	-4.0	C10H12N5O13P3
Brain_MAM01629e	Brain_cystine	e	0.0	C6H12N2O4S2
Brain_MAM02623m	Brain_N-pantothenoylcysteine	m	-1.0	C12H21N2O6S
Brain_MAM01968r	Brain_glucose-6-phosphate	r	-2.0	C6H11O9P
Brain_MAM00836c	Brain_3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA	c	-4.0	C39H58N7O19P3S
Brain_MAM02130c	Brain_HMA	c	-1.0	C25H47N2O9PRS
Brain_MAM00904c	Brain_3-oxotetracosanoyl-CoA	c	-4.0	C45H76N7O18P3S
Brain_MAM03365r	Brain_3(S)-Hydroxy-Cis-9-Octadecenoyl Coenzyme A	r	-4.0	C39H64N7O18P3S
Brain_MAM02360m	Brain_leucine	m	0.0	C6H13NO2
Brain_MAM02442m	Brain_malonyl-[ACP]	m	-2.0	C14H22N2O10PRS
Brain_MAM01974r	Brain_glutamate	r	-1.0	C5H8NO4
Brain_MAM02121c	Brain_hexanoyl-[ACP]	c	-1.0	C17H31N2O8PRS
Brain_MAM02965e	Brain_taurolithocholate	e	-1.0	C26H44NO5S
Brain_MAM01261m	Brain_acetyl-CoA	m	-4.0	C23H34N7O17P3S
Brain_MAM02184m	Brain_isoleucine	m	0.0	C6H13NO2
Brain_MAM01961r	Brain_glucono-1,5-lactone-6-phosphate	r	-2.0	C6H9O9P
Brain_MAM02039n	Brain_H+	n	1.0	H
Brain_MAM02622c	Brain_normetanephrine	c	1.0	C9H14NO3
Brain_MAM01825c	Brain_ferrocytochrome B5	c	0.0	X
Brain_MAM03174m	Brain_2-Decaprenyl-6-Methoxy-3-Methyl-1,4-Benzoquinone	m	0.0	C58H88O3
Brain_MAM01365c	Brain_arginine	c	1.0	C6H15N4O2
Brain_MAM00163m	Brain_(R)-4-phosphopantothenoyl-cysteine	m	-3.0	C12H20N2O9PS
Brain_MAM03101m	Brain_tyrosine	m	0.0	C9H11NO3
Brain_MAM00661m	Brain_2-methyl-3-oxopropanoate	m	-1.0	C4H5O3
Brain_MAM02795r	Brain_prostaglandin I2	r	-1.0	C20H31O5
Brain_MAM02806c	Brain_PRPP	c	-5.0	C5H8O14P3
Brain_MAM02789c	Brain_prostaglandin F2alpha	c	-1.0	C20H33O5
Brain_MAM01806c	Brain_farnesyl-PP	c	-3.0	C15H25O7P2
Brain_MAM03007r	Brain_trans,cis,cis-2,11,14-eicosatrienoyl-CoA	r	-4.0	C41H64N7O17P3S
Brain_MAM01728c	Brain_dodecanoyl-[ACP]	c	-1.0	C23H43N2O8PRS
Brain_MAM02843c	Brain_ribose	c	0.0	C5H10O5
Brain_MAM00040n	Brain_(2E)-docosenoyl-CoA	n	-4.0	C43H72N7O17P3S
Brain_MAM00041c	Brain_(2E)-dodecenoyl-[ACP]	c	-1.0	C23H41N2O8PRS
Brain_MAM02794c	Brain_prostaglandin H2	c	-1.0	C20H31O5
Brain_MAM00838c	Brain_3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA	c	-4.0	C39H58N7O19P3S
Brain_MAM00679c	Brain_2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA	c	-4.0	C43H62N7O17P3S
Brain_MAM02442c	Brain_malonyl-[ACP]	c	-2.0	C14H22N2O10PRS
Brain_MAM00050c	Brain_(2E)-hexadecenoyl-[ACP]	c	-1.0	C27H49N2O8PRS
Brain_MAM01862m	Brain_fumarate	m	-2.0	C4H2O4
Brain_MAM01102c	Brain_5-hydroxyindoleacetaldehyde	c	0.0	C10H9NO2
Brain_MAM02553x	Brain_NADH	x	-2.0	C21H27N7O14P2
Brain_MAM00687m	Brain_3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate	m	-1.0	C18H29O4
Brain_MAM01445e	Brain_cholate	e	-1.0	C24H39O5
Brain_MAM00726c	Brain_3,4-dihydroxymandelaldehyde	c	0.0	C8H8O4
Brain_MAM03012r	Brain_trans,cis-2,11-eicosadienoyl-CoA	r	-4.0	C41H66N7O17P3S
Brain_MAM01753c	Brain_dTTP	c	-4.0	C10H13N2O14P3
Brain_MAM02647c	Brain_oleoyl-CoA	c	-4.0	C39H64N7O17P3S
Brain_MAM01967c	Brain_glucose-1-phosphate	c	-2.0	C6H11O9P
Brain_MAM00309c	Brain_12(S)-HPETE	c	-1.0	C20H31O4
Brain_MAM00835c	Brain_3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate	c	-1.0	C18H27O4
Brain_MAM00365c	Brain_14,15-DiHETE	c	-1.0	C20H31O4
Brain_MAM03012c	Brain_trans,cis-2,11-eicosadienoyl-CoA	c	-4.0	C41H66N7O17P3S
Brain_MAM00106c	Brain_(6Z,9Z)-octadecadienoyl-CoA	c	-4.0	C39H62N7O17P3S
Brain_MAM02644c	Brain_octanoyl-CoA	c	-4.0	C29H46N7O17P3S
Brain_MAM02759m	Brain_PPi	m	-3.0	HO7P2
Brain_MAM00009r	Brain_(11Z,14Z)-eicosadienoyl-CoA	r	-4.0	C41H66N7O17P3S
Brain_MAM01606c	Brain_coproporphyrinogen III	c	-4.0	C36H40N4O8
Brain_MAM01629c	Brain_cystine	c	0.0	C6H12N2O4S2
Brain_MAM02122x	Brain_hexanoyl-CoA	x	-4.0	C27H42N7O17P3S
Brain_MAM00716c	Brain_3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	c	-4.0	C45H70N7O18P3S
Brain_MAM00835x	Brain_3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate	x	-1.0	C18H27O4
Brain_MAM00317c	Brain_12,15,18,21-tetracosatetraenoyl-CoA	c	-4.0	C45H70N7O17P3S
Brain_MAM02674c	Brain_palmitate	c	-1.0	C16H31O2
Brain_MAM02884c	Brain_sedoheptulose-7-phosphate	c	-2.0	C7H13O10P
Brain_MAM02971x	Brain_tetracosanoyl-CoA	x	-4.0	C45H78N7O17P3S
Brain_MAM03136m	Brain_vanillylmandelate	m	-1.0	C9H9O5
Brain_MAM02519c	Brain_Na+	c	1.0	Na
Brain_MAM02039c	Brain_H+	c	1.0	H
Brain_MAM03108c	Brain_UDP-glucose	c	-2.0	C15H22N2O17P2
Brain_MAM03089c	Brain_tryptophan	c	0.0	C11H12N2O2
Brain_MAM02680c	Brain_pantothenate	c	-1.0	C9H16NO5
Brain_MAM01781r	Brain_em3gacpail heparan sulfate	r	0.0	C53H94N2O36P2R2
Brain_MAM01588c	Brain_citrulline	c	0.0	C6H13N3O3
Brain_MAM00811c	Brain_3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA	c	-4.0	C41H60N7O18P3S
Brain_MAM01562l	Brain_chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain	l	-8.0	C45H64N2O55S6
Brain_MAM02934m	Brain_S-succinyldihydrolipoamide	m	-1.0	C12H20NO4S2
Brain_MAM01058x	Brain_5,6-epoxytetraene	x	-1.0	C20H29O4
Brain_MAM02756c	Brain_porphobilinogen	c	-1.0	C10H13N2O4
Brain_MAM02554x	Brain_NADP+	x	-3.0	C21H25N7O17P3
Brain_MAM01779r	Brain_em2emgacpail heparan sulfate	r	0.0	C55H100N3O39P3R2
Brain_MAM01934r	Brain_gamma-linolenoyl-CoA	r	-4.0	C39H60N7O17P3S
Brain_MAM00708r	Brain_3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA	r	-4.0	C41H62N7O18P3S
Brain_MAM02407c	Brain_L-metanephrine	c	1.0	C10H16NO3
Brain_MAM00103r	Brain_(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA	r	-4.0	C41H60N7O17P3S
Brain_MAM01803x	Brain_FADH2	x	-2.0	C27H33N9O15P2
Brain_MAM02994r	Brain_thromboxane A2	r	-1.0	C20H31O5
Brain_MAM02552e	Brain_NAD+	e	-1.0	C21H26N7O14P2
Brain_MAM02004c	Brain_glycoursodeoxycholate	c	0.0	C26H43NO5
Brain_MAM02950c	Brain_sulfochenodeoxycholate	c	-2.0	C24H38O7S
Brain_MAM01605c	Brain_coproporphyrinogen I	c	-4.0	C36H40N4O8
Brain_MAM01650m	Brain_decanoyl-CoA	m	-4.0	C31H50N7O17P3S
Brain_MAM01862c	Brain_fumarate	c	-2.0	C4H2O4
Brain_MAM02495m	Brain_myristoyl-CoA	m	-4.0	C35H58N7O17P3S
Brain_MAM02609c	Brain_NO	c	0.0	NO
Brain_MAM03135c	Brain_valine	c	0.0	C5H11NO2
Brain_MAM01285m	Brain_ADP	m	-3.0	C10H12N5O10P2
Brain_MAM02461r	Brain_mem2emgacpail heparan sulfate	r	0.0	C61H110N3O44P3R2
Brain_MAM03015c	Brain_trans,cis-2,15-tetracosadienoyl-CoA	c	-4.0	C45H74N7O17P3S
Brain_MAM01559l	Brain_chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 5	l	-4.0	C31H47NO35S3
Brain_MAM01996c	Brain_glycogenin	c	0.0	C1779H2725N455O528S14
Brain_MAM02553m	Brain_NADH	m	-2.0	C21H27N7O14P2
Brain_MAM01787r	Brain_estradiol-17beta	r	0.0	C18H24O2
Brain_MAM02943m	Brain_succinate	m	-2.0	C4H4O4
Brain_MAM00820m	Brain_3-methoxy-4-hydroxyphenylglycolaldehyde	m	0.0	C9H10O4
Brain_MAM01587c	Brain_citrate	c	-3.0	C6H5O7
Brain_MAM01991c	Brain_glycogenin G4G4	c	0.0	C1827H2805N455O568S14
Brain_MAM00863r	Brain_3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	r	-4.0	C43H62N7O18P3S
Brain_MAM01986m	Brain_glycine	m	0.0	C2H5NO2
Brain_MAM01445c	Brain_cholate	c	-1.0	C24H39O5
Brain_MAM00996m	Brain_4-hydroxybenzoyl-CoA	m	-4.0	C28H36N7O18P3S
Brain_MAM03106c	Brain_UDP	c	-3.0	C9H11N2O12P2
Brain_MAM01306x	Brain_AKG	x	-2.0	C5H4O5
Brain_MAM02741c	Brain_phosphopantetheine	c	-2.0	C11H21N2O7PS
Brain_MAM00866e	Brain_3-oxodocosanoyl-CoA	e	-4.0	C43H72N7O18P3S
Brain_MAM02554n	Brain_NADP+	n	-3.0	C21H25N7O17P3
Brain_MAM02677c	Brain_palmitoleoyl-CoA	c	-4.0	C37H60N7O17P3S
Brain_MAM03003c	Brain_trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA	c	-4.0	C45H68N7O17P3S
Brain_MAM02630c	Brain_O2	c	0.0	O2
Brain_MAM00842c	Brain_3-oxo-13cis-docosenoyl-CoA	c	-4.0	C43H70N7O18P3S
Brain_MAM01701m	Brain_dihydrolipoamide	m	0.0	C8H17NOS2
Brain_MAM00701r	Brain_3(S)-hydroxy-13-cis-docosenoyl-CoA	r	-4.0	C43H72N7O18P3S
Brain_MAM01316c	Brain_all-trans-decaprenyl-diphosphate	c	-3.0	C50H81O7P2
Brain_MAM02183m	Brain_isocitrate	m	-3.0	C6H5O7
Brain_MAM00657m	Brain_2-methoxy-6-(all-trans-decaprenyl)phenol	m	0.0	C57H88O2
Brain_MAM02679c	Brain_pantetheine	c	0.0	C11H22N2O4S
Brain_MAM02439x	Brain_malate	x	-2.0	C4H4O5
Brain_MAM02633x	Brain_OAA	x	-2.0	C4H2O5
Brain_MAM00162c	Brain_(R)-3-hydroxypalmitoyl-[ACP]	c	-1.0	C27H51N2O9PRS
Brain_MAM01362r	Brain_arachidonate	r	-1.0	C20H31O2
Brain_MAM01169r	Brain_6-phospho-D-gluconate	r	-3.0	C6H10O10P
Brain_MAM00730e	Brain_3,4-dihydroxyphenylethyleneglycol	e	0.0	C8H10O4
Brain_MAM02549c	Brain_N-acetyl-serotonin	c	0.0	C12H14N2O2
Brain_MAM02678x	Brain_palmitoyl-CoA	x	-4.0	C37H62N7O17P3S
Brain_MAM01435e	Brain_chenodiol	e	-1.0	C24H39O4
Brain_MAM01583c	Brain_cis-erucic acid	c	-1.0	C22H41O2
Brain_MAM01422m	Brain_carboxybiotin-carboxyl-carrier	m	-1.0	C17H26N4O5SX
Brain_MAM01364c	Brain_arachidonyl-CoA	c	-4.0	C41H62N7O17P3S
Brain_MAM00820c	Brain_3-methoxy-4-hydroxyphenylglycolaldehyde	c	0.0	C9H10O4
Brain_MAM02137m	Brain_homovanillate	m	-1.0	C9H9O4
Brain_MAM00913c	Brain_3-phospho-D-glycerate	c	-3.0	C3H4O7P
Brain_MAM00103c	Brain_(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA	c	-4.0	C41H60N7O17P3S
Brain_MAM00161c	Brain_(R)-3-hydroxyoctanoyl-[ACP]	c	-1.0	C19H35N2O9PRS
Brain_MAM01761c	Brain_D-xylulose-5-phosphate	c	-2.0	C5H9O8P
Brain_MAM01260c	Brain_acetylcholine	c	1.0	C7H16NO2
Brain_MAM00700c	Brain_3(S)-hydroxy-11-cis-eicosenoyl-CoA	c	-4.0	C41H68N7O18P3S
Brain_MAM02751m	Brain_Pi	m	-2.0	HO4P
Brain_MAM01725n	Brain_docosanoyl-CoA	n	-4.0	C43H74N7O17P3S
Brain_MAM01697c	Brain_dihomo-gamma-linolenoyl-CoA	c	-4.0	C41H64N7O17P3S
Brain_MAM02553c	Brain_NADH	c	-2.0	C21H27N7O14P2
Brain_MAM01004m	Brain_4-hydroxyphenyllactate	m	-1.0	C9H9O4
Brain_MAM00040c	Brain_(2E)-docosenoyl-CoA	c	-4.0	C43H72N7O17P3S
Brain_MAM00709r	Brain_3(S)-hydroxy-cis-15-tetracosaenoyl-CoA	r	-4.0	C45H76N7O18P3S
Brain_MAM01771m	Brain_eicosanoate	m	-1.0	C20H39O2
Brain_MAM02026r	Brain_GSH	r	-1.0	C10H16N3O6S
Brain_MAM01605e	Brain_coproporphyrinogen I	e	-4.0	C36H40N4O8
Brain_MAM01965e	Brain_glucose	e	0.0	C6H12O6
Brain_MAM01789e	Brain_estrone 3-sulfate	e	-1.0	C18H21O5S
Brain_MAM01349c	Brain_apo-[ACP]	c	0.0	HOR
Brain_MAM00995m	Brain_4-hydroxybenzoate	m	-1.0	C7H5O3
Brain_MAM02984m	Brain_thiamin-PP	m	-2.0	C12H16N4O7P2S
Brain_MAM02786c	Brain_prostaglandin E2	c	-1.0	C20H31O5
Brain_MAM03101c	Brain_tyrosine	c	0.0	C9H11NO3
Brain_MAM00059m	Brain_(2E)-octenoyl-CoA	m	-4.0	C29H44N7O17P3S
Brain_MAM00688c	Brain_3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA	c	-4.0	C39H60N7O19P3S
Brain_MAM01513c	Brain_choline	c	1.0	C5H14NO
Brain_MAM00121r	Brain_(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA	r	-4.0	C43H64N7O17P3S
Brain_MAM01785c	Brain_erythrose-4-phosphate	c	-2.0	C4H7O7P
Brain_MAM02450c	Brain_maltose	c	0.0	C12H22O11
Brain_MAM02452e	Brain_maltotriose	e	0.0	C18H32O16
Brain_MAM00264c	Brain_10,13,16-docosatrienoyl-CoA	c	-4.0	C43H68N7O17P3S
Brain_MAM00087r	Brain_(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA	r	-4.0	C41H66N7O18P3S
Brain_MAM01986c	Brain_glycine	c	0.0	C2H5NO2
Brain_MAM03013c	Brain_trans,cis-2,13-docosadienoyl-CoA	c	-4.0	C43H70N7O17P3S
Brain_MAM02165c	Brain_imidazole-4-acetaldehyde	c	0.0	C5H6N2O
Brain_MAM01584c	Brain_cis-gondoic acid	c	-1.0	C20H37O2
Brain_MAM02554m	Brain_NADP+	m	-3.0	C21H25N7O17P3
Brain_MAM00007r	Brain_(11Z)-eicosenoyl-CoA	r	-4.0	C41H68N7O17P3S
Brain_MAM01965c	Brain_glucose	c	0.0	C6H12O6
Brain_MAM02004e	Brain_glycoursodeoxycholate	e	0.0	C26H43NO5
Brain_MAM02969r	Brain_testosterone	r	0.0	C19H28O2
Brain_MAM02583e	Brain_nicotinamide	e	0.0	C6H6N2O
Brain_MAM02183c	Brain_isocitrate	c	-3.0	C6H5O7
Brain_MAM00164c	Brain_(R)-5-diphosphomevalonate	c	-4.0	C6H10O10P2
Brain_MAM01370c	Brain_aspartate	c	-1.0	C4H6NO4
Brain_MAM02555c	Brain_NADPH	c	-4.0	C21H26N7O17P3
Brain_MAM02963e	Brain_taurocholate	e	0.0	C26H45NO7S
Brain_MAM03390c	Brain_3-Oxostearoyl-ACP	c	-1.0	C29H53N2O9PRS
Brain_MAM01995c	Brain_glycogenin G8	c	0.0	C1827H2805N455O568S14
Brain_MAM00903r	Brain_3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA	r	-4.0	C45H68N7O18P3S
Colon_MAM02040r	Colon_H2O	r	0.0	H2O
Colon_MAM01261m	Colon_acetyl-CoA	m	-4.0	C23H34N7O17P3S
Colon_MAM01841c	Colon_fructose-1,6-bisphosphate	c	-4.0	C6H10O12P2
Colon_MAM02552x	Colon_NAD+	x	-1.0	C21H26N7O14P2
Colon_MAM02622c	Colon_normetanephrine	c	1.0	C9H14NO3
Colon_MAM02393m	Colon_lipoamide	m	0.0	C8H15NOS2
Colon_MAM02578c	Colon_NH3	c	0.0	H3N
Colon_MAM02187c	Colon_isopentenyl-pPP	c	-3.0	C5H9O7P2
Colon_MAM01948m	Colon_GDP	m	-3.0	C10H12N5O11P2
Colon_MAM00400r	Colon_16alpha-hydroxyestrone	r	0.0	C18H22O3
Colon_MAM03109r	Colon_UDP-glucuronate	r	-3.0	C15H19N2O18P2
Colon_MAM01802m	Colon_FAD	m	-2.0	C27H31N9O15P2
Colon_MAM01806c	Colon_farnesyl-PP	c	-3.0	C15H25O7P2
Colon_MAM01371c	Colon_ATP	c	-4.0	C10H12N5O13P3
Colon_MAM00165c	Colon_(R)-5-phosphomevalonate	c	-3.0	C6H10O7P
Colon_MAM02877c	Colon_SAM	c	1.0	C15H23N6O5S
Colon_MAM02617c	Colon_noradrenaline	c	1.0	C8H12NO3
Colon_MAM01680c	Colon_dGDP	c	-3.0	C10H12N5O10P2
Colon_MAM00765m	Colon_3-carboxy-1-hydroxypropyl-ThPP	m	-3.0	C16H21N4O10P2S
Colon_MAM00247c	Colon_1,3-bisphospho-D-glycerate	c	-4.0	C3H4O10P2
Colon_MAM02403x	Colon_L-lactate	x	-1.0	C3H5O3
Colon_MAM02040m	Colon_H2O	m	0.0	H2O
