Row	AdultMale_Adipocytes	ElderlyMale_Adipocytes	AdultFemale_Adipocytes	ElderlyFemale_Adipocytes	AdultMale_Agland	ElderlyMale_Agland	AdultFemale_Agland	ElderlyFemale_Agland	AdultMale_Brain	ElderlyMale_Brain	AdultFemale_Brain	ElderlyFemale_Brain	AdultMale_Colon	ElderlyMale_Colon	AdultFemale_Colon	ElderlyFemale_Colon	AdultMale_Heart	ElderlyMale_Heart	AdultFemale_Heart	ElderlyFemale_Heart	AdultMale_Kidney	ElderlyMale_Kidney	AdultFemale_Kidney	ElderlyFemale_Kidney	AdultMale_Liver	ElderlyMale_Liver	AdultFemale_Liver	ElderlyFemale_Liver	AdultMale_Lung	ElderlyMale_Lung	AdultFemale_Lung	ElderlyFemale_Lung	AdultMale_Muscle	ElderlyMale_Muscle	AdultFemale_Muscle	ElderlyFemale_Muscle	AdultMale_Pancreas	ElderlyMale_Pancreas	AdultFemale_Pancreas	ElderlyFemale_Pancreas	AdultMale_Scord	ElderlyMale_Scord	AdultFemale_Scord	ElderlyFemale_Scord	AdultMale_sIEC	ElderlyMale_sIEC	AdultFemale_sIEC	ElderlyFemale_sIEC	AdultMale_Skin	ElderlyMale_Skin	AdultFemale_Skin	ElderlyFemale_Skin	AdultMale_Spleen	ElderlyMale_Spleen	AdultFemale_Spleen	ElderlyFemale_Spleen	AdultMale_Stomach	ElderlyMale_Stomach	AdultFemale_Stomach	ElderlyFemale_Stomach	AdultMale_Thyroidgland	ElderlyMale_Thyroidgland	AdultFemale_Thyroidgland	ElderlyFemale_Thyroidgland	AdultMale_Urinarybladder	ElderlyMale_Urinarybladder	AdultFemale_Urinarybladder	ElderlyFemale_Urinarybladder
Drug metabolism	-100	-100	-100	-100	-100	-100	-100	-100	-13.9240506329114	-13.9240506329114	-13.9240506329114	-13.9240506329114	-13.9240506329114	-100	-100	-100	-13.9240506329114	-13.9240506329114	-13.9240506329114	-13.9240506329114	244.303797468354	-13.9240506329114	158.227848101266	244.303797468354	244.303797468354	244.303797468354	244.303797468354	244.303797468354	-100	-100	-13.9240506329114	-13.9240506329114	-13.9240506329114	-13.9240506329114	-13.9240506329114	-13.9240506329114	-100	-13.9240506329114	-13.9240506329114	-100	-13.9240506329114	-13.9240506329114	-13.9240506329114	-13.9240506329114	158.227848101266	158.227848101266	-13.9240506329114	158.227848101266	244.303797468354	244.303797468354	244.303797468354	244.303797468354	-13.9240506329114	-100	-13.9240506329114	-13.9240506329114	-100	-100	-100	-100	-13.9240506329114	-100	-100	-100	-100	-100	-100	-100
Eicosanoid metabolism	8.8512241054614	15.2542372881356	8.8512241054614	21.6572504708098	15.2542372881356	8.8512241054614	8.8512241054614	8.8512241054614	-55.1789077212806	-55.1789077212806	-48.7758945386064	-42.3728813559322	28.060263653484	28.060263653484	28.060263653484	34.4632768361582	-42.3728813559322	-55.1789077212806	-42.3728813559322	-55.1789077212806	15.2542372881356	-42.3728813559322	15.2542372881356	8.8512241054614	8.8512241054614	2.4482109227872	-3.954802259887	-3.954802259887	28.060263653484	34.4632768361582	40.8662900188324	28.060263653484	-55.1789077212806	-55.1789077212806	-55.1789077212806	-61.5819209039548	21.6572504708098	-61.5819209039548	-48.7758945386064	2.4482109227872	-42.3728813559322	-48.7758945386064	-61.5819209039548	-61.5819209039548	28.060263653484	34.4632768361582	34.4632768361582	28.060263653484	15.2542372881356	40.8662900188324	21.6572504708098	15.2542372881356	21.6572504708098	8.8512241054614	8.8512241054614	8.8512241054614	34.4632768361582	34.4632768361582	40.8662900188324	40.8662900188324	15.2542372881356	15.2542372881356	15.2542372881356	15.2542372881356	28.060263653484	21.6572504708098	21.6572504708098	28.060263653484
Ether lipid metabolism	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	-42.1276595744681	-42.1276595744681	15.7446808510638	-42.1276595744681	-27.6595744680851	-42.1276595744681	-42.1276595744681	15.7446808510638	-42.1276595744681	-42.1276595744681	-42.1276595744681	-42.1276595744681	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	-42.1276595744681	-42.1276595744681	-42.1276595744681	-42.1276595744681	-42.1276595744681	-42.1276595744681	-42.1276595744681	-42.1276595744681	15.7446808510638	15.7446808510638	1.27659574468085	1.27659574468085	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	15.7446808510638	1.27659574468085
Fatty acid activation (endoplasmic reticular)	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	-83.1735230436127	-81.0702134240643	-83.1735230436127	-83.1735230436127	15.6820290751624	15.6820290751624	-78.9669038045159	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	-81.0702134240643	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	-81.0702134240643	-81.0702134240643	-81.0702134240643	-81.0702134240643	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	-78.9669038045159	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624	15.6820290751624
Fatty acid biosynthesis	10.2564102564103	15.3846153846154	17.9487179487179	2.56410256410256	20.5128205128205	20.5128205128205	23.0769230769231	17.9487179487179	17.9487179487179	20.5128205128205	17.9487179487179	17.9487179487179	0	15.3846153846154	2.56410256410256	15.3846153846154	-35.8974358974359	-38.4615384615385	-38.4615384615385	-38.4615384615385	-7.69230769230769	-10.2564102564103	-38.4615384615385	15.3846153846154	17.9487179487179	15.3846153846154	20.5128205128205	15.3846153846154	20.5128205128205	17.9487179487179	17.9487179487179	20.5128205128205	-20.5128205128205	-51.2820512820513	-48.7179487179487	-17.9487179487179	-46.1538461538462	-17.9487179487179	-15.3846153846154	-48.7179487179487	17.9487179487179	17.9487179487179	20.5128205128205	20.5128205128205	0	2.56410256410256	17.9487179487179	2.56410256410256	12.8205128205128	0	2.56410256410256	0	0	0	2.56410256410256	0	2.56410256410256	-10.2564102564103	-7.69230769230769	-7.69230769230769	-10.2564102564103	-10.2564102564103	-10.2564102564103	-10.2564102564103	2.56410256410256	7.69230769230769	10.2564102564103	2.56410256410256
Fatty acid biosynthesis (even-chain)	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	-92.511013215859	-92.511013215859	-92.511013215859	-92.511013215859	12.3348017621145	12.3348017621145	-92.511013215859	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	-92.511013215859	12.3348017621145	-92.511013215859	12.3348017621145	12.3348017621145	-92.511013215859	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145	12.3348017621145
Fatty acid desaturation (even-chain)	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	-53.929539295393	-53.929539295393	-53.929539295393	-53.929539295393	10.5691056910569	10.5691056910569	-53.929539295393	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	-53.929539295393	-53.929539295393	-53.929539295393	-53.929539295393	-35.5013550135501	-35.5013550135501	-35.5013550135501	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569	10.5691056910569
Fatty acid metabolism	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	-100	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283
Fatty acid oxidation	2.02072295935111	1.38309344085517	1.70190820010314	1.70190820010314	5.84650007032678	4.89005579258286	6.16531482957475	3.61479675559097	-20.6151249472549	-28.2666791692062	-6.26846078109617	-11.6883116883117	2.97716723709503	-0.848609873880639	2.65835247784706	-0.848609873880639	-7.54371981808806	-14.2388297622955	-6.90609029959211	-14.8764592807914	15.7297576070139	13.8168690515261	-17.7457921140232	22.4248675512213	21.7872380327254	19.8743494772376	22.1060527919734	21.7872380327254	3.295981996343	1.06427868160719	3.295981996343	-6.90609029959211	2.33953771859908	-7.86253457733603	1.70190820010314	2.33953771859908	-14.2388297622955	-13.2823854845516	-12.9635707253036	-11.3694969290637	-5.31201650335225	-7.86253457733603	-18.3834216325191	-17.7457921140232	4.25242627408692	7.75938862581461	3.61479675559097	8.39701814431055	1.70190820010314	1.70190820010314	1.06427868160719	0.745463922359222	2.02072295935111	2.33953771859908	-4.35557222560833	2.33953771859908	3.93361151483894	2.97716723709503	3.61479675559097	-0.848609873880639	5.52768531107881	2.97716723709503	5.52768531107881	2.33953771859908	5.20887055183083	5.84650007032678	5.20887055183083	-12.6447559660556
Folate metabolism	5.00941619585687	5.00941619585687	5.00941619585687	5.00941619585687	-2.67419962335217	-10.3578154425612	-2.67419962335217	-10.3578154425612	-10.3578154425612	-79.5103578154426	-10.3578154425612	-10.3578154425612	-10.3578154425612	-5.23540489642185	7.57062146892655	-10.3578154425612	-10.3578154425612	-10.3578154425612	-10.3578154425612	-10.3578154425612	20.3766478342749	20.3766478342749	20.3766478342749	35.743879472693	33.1826741996233	33.1826741996233	33.1826741996233	28.060263653484	10.1318267419962	-2.67419962335217	5.00941619585687	10.1318267419962	-0.112994350282492	-0.112994350282492	-0.112994350282492	-0.112994350282492	-10.3578154425612	-10.3578154425612	-10.3578154425612	-12.9190207156309	-7.79661016949153	-0.112994350282492	-71.8267419962335	-2.67419962335217	-5.23540489642185	-5.23540489642185	5.00941619585687	-5.23540489642185	15.2542372881356	12.6930320150659	17.8154425612053	28.060263653484	-2.67419962335217	-2.67419962335217	-2.67419962335217	-2.67419962335217	-7.79661016949153	-7.79661016949153	-5.23540489642185	-2.67419962335217	2.44821092278719	7.57062146892655	5.00941619585687	7.57062146892655	5.00941619585687	5.00941619585687	5.00941619585687	-10.3578154425612
Formation and hydrolysis of cholesterol esters	19.0880829015544	19.0880829015544	19.0880829015544	19.0880829015544	21.9067357512953	21.9067357512953	21.9067357512953	21.9067357512953	9.92746113989638	8.51813471502591	8.51813471502591	7.10880829015544	21.2020725388601	21.2020725388601	21.2020725388601	21.2020725388601	-100	-100	-100	-100	21.2020725388601	21.2020725388601	-97.1813471502591	21.9067357512953	5.69948186528498	7.10880829015544	5.69948186528498	-98.5906735751295	21.9067357512953	19.0880829015544	21.9067357512953	21.9067357512953	-98.5906735751295	-58.4248704663212	-98.5906735751295	-98.5906735751295	11.3367875647668	7.10880829015544	9.92746113989638	7.10880829015544	9.92746113989638	7.10880829015544	9.92746113989638	9.92746113989638	21.2020725388601	21.2020725388601	21.9067357512953	21.2020725388601	21.2020725388601	21.2020725388601	21.2020725388601	21.2020725388601	19.0880829015544	19.0880829015544	19.0880829015544	19.0880829015544	21.9067357512953	21.9067357512953	21.9067357512953	-57.0155440414508	21.9067357512953	21.9067357512953	21.9067357512953	21.2020725388601	21.9067357512953	21.9067357512953	21.9067357512953	19.0880829015544
Fructose and mannose metabolism	0.568828213879413	8.30489192263937	8.30489192263937	8.30489192263937	16.0409556313993	16.0409556313993	16.0409556313993	8.30489192263937	0.568828213879413	0.568828213879413	0.568828213879413	0.568828213879413	8.30489192263937	8.30489192263937	8.30489192263937	8.30489192263937	-14.9032992036405	-22.6393629124005	-14.9032992036405	-22.6393629124005	8.30489192263937	0.568828213879413	0.568828213879413	8.30489192263937	-22.6393629124005	-22.6393629124005	0.568828213879413	-22.6393629124005	8.30489192263937	0.568828213879413	8.30489192263937	0.568828213879413	-22.6393629124005	-22.6393629124005	-14.9032992036405	-14.9032992036405	-22.6393629124005	-14.9032992036405	-30.3754266211604	-30.3754266211604	0.568828213879413	0.568828213879413	-38.1114903299204	0.568828213879413	8.30489192263937	8.30489192263937	8.30489192263937	8.30489192263937	0.568828213879413	8.30489192263937	8.30489192263937	0.568828213879413	8.30489192263937	8.30489192263937	8.30489192263937	8.30489192263937	8.30489192263937	0.568828213879413	8.30489192263937	0.568828213879413	16.0409556313993	16.0409556313993	16.0409556313993	16.0409556313993	8.30489192263937	8.30489192263937	8.30489192263937	8.30489192263937
Galactose metabolism	-3.65997638724911	-3.65997638724911	-3.65997638724911	-3.65997638724911	-3.65997638724911	-19.7166469893743	-11.6883116883117	-11.6883116883117	-11.6883116883117	-11.6883116883117	-11.6883116883117	-11.6883116883117	-19.7166469893743	-3.65997638724911	-11.6883116883117	-3.65997638724911	-11.6883116883117	-11.6883116883117	-11.6883116883117	-11.6883116883117	36.4817001180638	36.4817001180638	36.4817001180638	36.4817001180638	28.4533648170012	28.4533648170012	36.4817001180638	28.4533648170012	4.36835891381347	4.36835891381347	4.36835891381347	4.36835891381347	-43.801652892562	-19.7166469893743	-19.7166469893743	-19.7166469893743	-3.65997638724911	-3.65997638724911	-3.65997638724911	-27.7449822904368	-11.6883116883117	-11.6883116883117	-35.7733175914994	-11.6883116883117	36.4817001180638	36.4817001180638	36.4817001180638	36.4817001180638	-3.65997638724911	-3.65997638724911	-3.65997638724911	-3.65997638724911	4.36835891381347	4.36835891381347	4.36835891381347	4.36835891381347	4.36835891381347	4.36835891381347	4.36835891381347	-19.7166469893743	-3.65997638724911	-3.65997638724911	-3.65997638724911	-3.65997638724911	-3.65997638724911	-3.65997638724911	4.36835891381347	-3.65997638724911
Glucocorticoid biosynthesis	0.492610837438422	0.492610837438422	0.492610837438422	0.492610837438422	234.975369458128	234.975369458128	234.975369458128	234.975369458128	-100	-100	-33.0049261083744	-100	-33.0049261083744	-33.0049261083744	-33.0049261083744	33.9901477832512	0.492610837438422	-33.0049261083744	0.492610837438422	0.492610837438422	-33.0049261083744	-100	-33.0049261083744	0.492610837438422	201.477832512315	167.980295566502	167.980295566502	201.477832512315	0.492610837438422	0.492610837438422	0.492610837438422	0.492610837438422	-100	-100	-100	-100	33.9901477832512	-33.0049261083744	-33.0049261083744	-33.0049261083744	-100	-33.0049261083744	-100	-33.0049261083744	33.9901477832512	-33.0049261083744	-33.0049261083744	33.9901477832512	0.492610837438422	0.492610837438422	0.492610837438422	0.492610837438422	-33.0049261083744	-33.0049261083744	-33.0049261083744	33.9901477832512	-33.0049261083744	-33.0049261083744	-33.0049261083744	-33.0049261083744	-33.0049261083744	-33.0049261083744	-33.0049261083744	-33.0049261083744	0.492610837438422	-33.0049261083744	0.492610837438422	0.492610837438422
Glycerolipid metabolism	-0.75187969924812	8.27067669172932	8.27067669172932	8.27067669172932	8.27067669172932	8.27067669172932	8.27067669172932	8.27067669172932	8.27067669172932	8.27067669172932	9.77443609022556	8.27067669172932	-2.25563909774436	6.76691729323308	6.76691729323308	6.76691729323308	-2.25563909774436	-90.9774436090226	-0.75187969924812	-2.25563909774436	8.27067669172932	-0.75187969924812	-0.75187969924812	8.27067669172932	0.75187969924812	0.75187969924812	0.75187969924812	0.75187969924812	8.27067669172932	8.27067669172932	9.77443609022556	8.27067669172932	-2.25563909774436	-2.25563909774436	-2.25563909774436	-2.25563909774436	-90.9774436090226	-2.25563909774436	-90.9774436090226	-90.9774436090226	8.27067669172932	8.27067669172932	-0.75187969924812	8.27067669172932	9.77443609022556	9.77443609022556	9.77443609022556	9.77443609022556	6.76691729323308	6.76691729323308	6.76691729323308	6.76691729323308	9.77443609022556	9.77443609022556	9.77443609022556	9.77443609022556	6.76691729323308	6.76691729323308	6.76691729323308	6.76691729323308	8.27067669172932	8.27067669172932	8.27067669172932	8.27067669172932	8.27067669172932	6.76691729323308	6.76691729323308	6.76691729323308
Glycerophospholipid metabolism	3.88476647752074	8.33697075512877	3.88476647752074	5.36883457005675	9.82103884766479	5.36883457005675	9.82103884766479	8.33697075512877	12.7891750327368	8.33697075512877	11.3051069402008	8.33697075512877	6.85290266259276	8.33697075512877	8.33697075512877	8.33697075512877	-27.2806634657355	-34.7010039284155	-16.8921868179834	-31.7328677433435	-12.4399825403754	-15.4081187254474	-30.2487996508075	8.33697075512877	-15.4081187254474	-16.8921868179834	-15.4081187254474	-16.8921868179834	12.7891750327368	9.82103884766479	20.2095154954169	12.7891750327368	-25.7965953731995	-27.2806634657355	-19.8603230030554	-21.3443910955914	-39.1532082060236	-39.1532082060236	-39.1532082060236	-39.1532082060236	20.2095154954169	6.85290266259276	-6.50371017023133	-2.0515058926233	15.7573112178088	15.7573112178088	15.7573112178088	15.7573112178088	12.7891750327368	12.7891750327368	12.7891750327368	15.7573112178088	14.2732431252728	14.2732431252728	11.3051069402008	17.2413793103448	2.40069838498473	2.40069838498473	6.85290266259276	0.916630292448722	15.7573112178088	15.7573112178088	17.2413793103448	15.7573112178088	11.3051069402008	9.82103884766479	11.3051069402008	-9.47184635530335
Glycine, serine and threonine metabolism	-10.1149425287356	-6.20689655172414	-10.1149425287356	-10.1149425287356	13.3333333333333	13.3333333333333	13.3333333333333	13.3333333333333	-14.0229885057471	-17.9310344827586	-6.20689655172414	-17.9310344827586	-17.9310344827586	-14.0229885057471	-17.9310344827586	-14.0229885057471	-29.6551724137931	-29.6551724137931	-29.6551724137931	-29.6551724137931	71.9540229885057	68.0459770114942	32.8735632183908	68.0459770114942	91.4942528735632	91.4942528735632	91.4942528735632	87.5862068965517	-14.0229885057471	-21.8390804597701	-10.1149425287356	-17.9310344827586	-29.6551724137931	-25.7471264367816	-25.7471264367816	-25.7471264367816	-25.7471264367816	-25.7471264367816	-25.7471264367816	-33.5632183908046	1.60919540229884	-2.29885057471265	-6.20689655172414	-14.0229885057471	-10.1149425287356	-10.1149425287356	-10.1149425287356	-6.20689655172414	-2.29885057471265	-6.20689655172414	-6.20689655172414	-14.0229885057471	-6.20689655172414	-6.20689655172414	-6.20689655172414	-6.20689655172414	-6.20689655172414	-17.9310344827586	-6.20689655172414	-21.8390804597701	25.0574712643678	25.0574712643678	25.0574712643678	25.0574712643678	-14.0229885057471	-2.29885057471265	5.51724137931034	-25.7471264367816
Glycosphingolipid biosynthesis-ganglio series	-8.7248322147651	10.8341323106424	-8.7248322147651	-8.7248322147651	10.8341323106424	10.8341323106424	10.8341323106424	10.8341323106424	-34.8034515819751	-41.3231064237776	-34.8034515819751	-41.3231064237776	10.8341323106424	17.3537871524449	10.8341323106424	10.8341323106424	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	30.3930968360499	10.8341323106424	17.3537871524449	10.8341323106424	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	-41.3231064237776	-41.3231064237776	-41.3231064237776	-41.3231064237776	10.8341323106424	10.8341323106424	-15.2444870565676	10.8341323106424	-8.7248322147651	-8.7248322147651	10.8341323106424	-8.7248322147651	17.3537871524449	17.3537871524449	17.3537871524449	17.3537871524449	30.3930968360499	30.3930968360499	30.3930968360499	30.3930968360499	-8.7248322147651	-8.7248322147651	-8.7248322147651	-8.7248322147651	17.3537871524449	17.3537871524449	17.3537871524449	17.3537871524449	30.3930968360499	30.3930968360499	30.3930968360499	-8.7248322147651
Glycosphingolipid biosynthesis-globo series	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	57.4074074074074	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	25.9259259259259	-37.037037037037	25.9259259259259	25.9259259259259	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-37.037037037037	-37.037037037037	-37.037037037037	-37.037037037037	120.37037037037	57.4074074074074	120.37037037037	57.4074074074074	-68.5185185185185	-68.5185185185185	-68.5185185185185	-68.5185185185185	-68.5185185185185	-68.5185185185185	-68.5185185185185	-68.5185185185185	25.9259259259259	-37.037037037037	-68.5185185185185	-68.5185185185185	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	-5.55555555555555	57.4074074074074	57.4074074074074	-5.55555555555555	57.4074074074074	25.9259259259259	25.9259259259259	57.4074074074074	57.4074074074074	57.4074074074074	57.4074074074074	57.4074074074074	-5.55555555555555	-5.55555555555555	57.4074074074074	-5.55555555555555
Glycosphingolipid biosynthesis-lacto and neolacto series	-32.1131447587354	-32.1131447587354	-32.1131447587354	-32.1131447587354	-20.7986688851913	-20.7986688851913	-20.7986688851913	-20.7986688851913	-32.1131447587354	-32.1131447587354	-32.1131447587354	-32.1131447587354	126.289517470882	-43.4276206322795	-43.4276206322795	-43.4276206322795	-43.4276206322795	-43.4276206322795	-43.4276206322795	-43.4276206322795	126.289517470882	-32.1131447587354	126.289517470882	137.603993344426	-43.4276206322795	-43.4276206322795	-43.4276206322795	-43.4276206322795	148.91846921797	1.83028286189684	148.91846921797	81.0316139767055	-43.4276206322795	-43.4276206322795	-43.4276206322795	-43.4276206322795	-43.4276206322795	-9.48419301164725	-9.48419301164725	-43.4276206322795	-32.1131447587354	-32.1131447587354	-32.1131447587354	-32.1131447587354	262.063227953411	262.063227953411	137.603993344426	262.063227953411	-43.4276206322795	-43.4276206322795	-43.4276206322795	-32.1131447587354	-32.1131447587354	-32.1131447587354	-32.1131447587354	-32.1131447587354	1.83028286189684	-9.48419301164725	-9.48419301164725	-43.4276206322795	-20.7986688851913	-20.7986688851913	-20.7986688851913	-20.7986688851913	-32.1131447587354	-32.1131447587354	-20.7986688851913	-43.4276206322795
