BMR	bodyWeight	Height	Hematocrit	Heart	StrokeVolume	CSFFlowRate	CSFBloodFlowRate	UrFlowRate	GlomerularFiltrationRate
1299.74984767897	64.2122500030797	198.487004496444	0.332567713016722	68.2130183124589	72.9352747058048	0.387191086241213	0.597496425144205	2340.56351362241	73.7369970338028
1271.54141869961	57.4444697507501	167.02614330462	0.358015822027534	72.059462092472	88.564357302319	0.385921312540795	0.612131079085699	2319.26547019375	83.3875379098973
1458.20550401455	70.1155890567394	166.089792776672	0.450811341002992	57.550775287463	70.9138110741251	0.398057844386324	0.436091601213198	2035.86671877499	100.203099495814
1432.98145552304	77.514521053163	166.884635733856	0.384932594369002	74.4386358078949	65.0899881014968	0.387821958993257	0.591943561086057	2320.89916013629	107.006402149641
1363.31172529799	63.923590533995	200.279176624692	0.39460995530202	64.2945730472617	77.9696607277538	0.41701253002242	0.605154287890053	1641.46136712321	93.112706906605
1425.7206076618	62.310086882242	150.900088773412	0.472245794893054	77.6744386111885	93.9796387330763	0.29559032195754	0.41835895723643	2246.88201494409	100.009578574138
1447.41668531859	65.2761099935165	196.003390123358	0.474400848934969	61.8287758212053	72.386846809881	0.335450771769324	0.524926002379054	1867.92366350215	98.1971079729257
1436.84238186368	68.6910378394308	137.35152875208	0.442445578684131	55.2361707191173	82.2318559949532	0.348888491117534	0.55127181692106	1782.94649379894	95.4355246965496
1474.93176121172	76.6467698690764	159.240012060137	0.41192537442784	59.4818266712574	75.5056974369906	0.316133246559877	0.496110232946834	2257.92144611659	95.926140725397
1480.53018143091	70.2767983316881	188.08986630722	0.466548004072035	55.8199227124685	64.8588361267922	0.285175270983215	0.551054826287137	1878.58766319474	105.796072818729
1383.44651633362	66.7103973718951	159.310651703319	0.399269185406458	79.0705949815351	80.0134141522471	0.416413385224718	0.574673523788488	1732.37647629459	91.2629255658401
1421.48418772586	81.3535300717224	178.0788354825	0.346561980332847	54.0387337109592	90.4644770425603	0.381699637063084	0.535742684127702	1622.50685440661	86.3438442627637
1466.05456401002	83.0272169711523	166.805439022249	0.372159627195468	56.6731140093001	72.2874374566816	0.300715076254006	0.547439182932145	2364.29581222205	96.1364758124142
1400.50139049217	73.5914858714687	136.691056978698	0.367429776961556	53.9325865519825	65.4683202123927	0.300705238032024	0.473866432808517	2144.23256936448	87.8592409839517
1331.62372052764	59.6968727615374	176.737519387993	0.409327758644945	59.394892424603	71.8870913311347	0.378675373874936	0.590685975942361	2288.44969177973	76.7834620120102
1340.19924551723	73.3124497932023	176.906647688376	0.330796288488174	53.9062577722174	85.1434286281295	0.333339093136353	0.504781670897727	2351.27481228195	87.8113349259042
1317.04078039752	66.7245629138117	180.160386665373	0.331036455393737	70.8176403175464	74.5411101157429	0.290697602183226	0.54737745469673	2144.15517155844	91.7151387218379
1465.59461788096	83.7534249319264	159.305003015591	0.346685533170138	67.4553571794471	85.1038799221512	0.337517648024569	0.58936113215632	2333.93899875795	86.2249095304348
1436.71063452529	64.0311639732579	169.544349379092	0.471590122020595	60.1805294695796	64.4161319765513	0.30001867757248	0.472198576431829	1805.35333672093	86.3377918029047
1533.481719925	75.7733600285022	183.72062827724	0.449774146819373	58.7924287134304	86.9781714136744	0.391848816874286	0.499366553123834	2308.49450754322	99.0485514405319
1456.75019994055	70.9857651301525	196.370576897205	0.433672910876878	56.035331494367	76.5158019883125	0.410234742839326	0.53128495522204	2336.03423209455	90.8046124579647
1436.58383177812	61.4099090805788	139.743933538621	0.475239289868403	63.4742366322918	65.0721683092001	0.280660726902753	0.508323994221185	1840.05075202935	89.6555892114449
1558.6673940655	75.3041828258768	142.68861263711	0.479748286294699	53.8088500050843	76.9924928800214	0.37100568139918	0.434799897381951	1658.71275735503	75.1924416435292
1395.17463174123	57.4127400887228	180.185229412148	0.477992769079847	69.7523953549838	86.9218443776377	0.374994544547349	0.570831312477311	2213.91898796811	81.0306587913413
1289.80851312776	61.1641552395819	187.95682060407	0.344013852483023	66.4333071405684	93.4827652730193	0.3155071978505	0.422784013455004	1667.96177269201	88.1121248200809
1398.73572024419	57.2784330573667	203.181208028653	0.473356608712499	61.8575540606383	95.4885037841436	0.398045327801924	0.505386449034068	2183.01126367414	94.9665922589418
