cellLine	TP	TN	FP	FN	accuracy	sensitivity	specificity	F1	MCC
ACH-000639	127	2326	151	168	0.884920634920635	0.430508474576271	0.939039160274526	0.443280977312391	0.379379461577493
ACH-000811	92	2359	171	150	0.884199134199134	0.380165289256198	0.932411067193676	0.364356435643564	0.301089675201814
ACH-000777	113	2307	170	182	0.873015873015873	0.383050847457627	0.931368591037545	0.391003460207612	0.320241589721229
ACH-000898	119	2311	149	193	0.876623376623377	0.381410256410256	0.939430894308943	0.410344827586207	0.343123415731621
ACH-000627	115	2312	176	169	0.875541125541126	0.404929577464789	0.929260450160772	0.4	0.330611508838294
ACH-000151	113	2276	176	207	0.861832611832612	0.353125	0.928221859706362	0.371100164203612	0.294198201191487
ACH-000278	103	2325	168	176	0.875901875901876	0.369175627240143	0.932611311672684	0.374545454545455	0.305718830477376
ACH-000912	115	2325	157	175	0.88023088023088	0.396551724137931	0.936744560838034	0.409252669039146	0.342906647315473
ACH-000965	124	2322	143	183	0.882395382395382	0.403908794788274	0.941987829614604	0.43205574912892	0.367929387545098
ACH-000740	114	2333	156	169	0.882756132756133	0.402826855123675	0.937324226597027	0.412296564195298	0.34733775083779
ACH-000823	121	2309	153	189	0.876623376623377	0.390322580645161	0.937855402112104	0.414383561643836	0.346547534923087
ACH-000570	102	2329	178	163	0.876984126984127	0.384905660377359	0.928998803350618	0.374311926605505	0.306298281865496
ACH-000022	119	2335	164	154	0.885281385281385	0.435897435897436	0.9343737494998	0.428057553956835	0.364400279968066
ACH-000168	112	2313	175	172	0.874819624819625	0.394366197183099	0.929662379421222	0.392294220665499	0.322525105643986
ACH-000078	109	2314	173	176	0.874098124098124	0.382456140350877	0.930438279051066	0.384479717813051	0.314364800713262
ACH-000293	108	2334	155	175	0.880952380952381	0.381625441696113	0.937725994375251	0.395604395604396	0.329948633930189
ACH-000873	131	2308	146	187	0.87987012987013	0.411949685534591	0.940505297473513	0.440336134453782	0.374523725401518
ACH-000735	109	2308	179	176	0.871933621933622	0.382456140350877	0.928025733815842	0.380453752181501	0.309047001528313
ACH-000054	112	2319	155	186	0.876984126984127	0.375838926174497	0.937348423605497	0.39646017699115	0.32881581357512
ACH-000143	107	2304	178	183	0.86976911976912	0.368965517241379	0.928283642224013	0.372173913043478	0.299543707021101
ACH-000947	124	2304	148	196	0.875901875901876	0.3875	0.939641109298532	0.418918918918919	0.351411433624173
ACH-000279	133	2306	151	182	0.87987012987013	0.422222222222222	0.938542938542939	0.444073455759599	0.377570528656778
ACH-000800	122	2283	147	220	0.867604617604618	0.35672514619883	0.939506172839506	0.399345335515548	0.329109635397615
ACH-000132	104	2311	176	181	0.871212121212121	0.364912280701754	0.929232006433454	0.368141592920354	0.296461093325734
ACH-000118	128	2275	151	218	0.866883116883117	0.369942196531792	0.937757625721352	0.4096	0.338023934218511
ACH-000885	129	2280	143	220	0.869047619047619	0.369627507163324	0.94098225340487	0.415458937198068	0.346377810793448
ACH-000831	134	2294	132	212	0.875901875901876	0.38728323699422	0.945589447650453	0.437908496732026	0.373534099891331
ACH-000573	124	2347	140	161	0.891414141414141	0.435087719298246	0.943707277844793	0.451730418943534	0.391921264477483
ACH-000476	122	2290	173	187	0.87012987012987	0.394822006472492	0.929760454730004	0.403973509933775	0.331255031355732
ACH-000486	115	2317	168	172	0.877344877344877	0.400696864111498	0.932394366197183	0.403508771929825	0.33516732826789
ACH-000984	109	2343	160	160	0.884559884559885	0.405204460966543	0.936076707950459	0.405204460966543	0.341281168917002
ACH-000280	109	2316	171	176	0.874819624819625	0.382456140350877	0.93124246079614	0.385840707964602	0.316169425476719
ACH-000211	105	2337	170	160	0.880952380952381	0.39622641509434	0.932189868368568	0.388888888888889	0.323034693826975
ACH-000217	138	2305	132	197	0.881313131313131	0.411940298507463	0.945835043085761	0.456198347107438	0.393310045105582
ACH-000095	94	2334	193	151	0.875901875901876	0.383673469387755	0.923624851602691	0.353383458646617	0.286313420653213
ACH-000146	117	2318	166	171	0.878427128427128	0.40625	0.93317230273752	0.409807355516637	0.342063510993173
ACH-000461	128	2277	159	208	0.867604617604618	0.380952380952381	0.934729064039409	0.41091492776886	0.338184105123972
ACH-000929	106	2288	169	209	0.863636363636364	0.336507936507937	0.931216931216931	0.359322033898305	0.284230677138703
ACH-000274	111	2331	165	165	0.880952380952381	0.402173913043478	0.933894230769231	0.402173913043478	0.336068143812709
ACH-000747	143	2283	140	206	0.875180375180375	0.40974212034384	0.942220387948824	0.45253164556962	0.385638298984709
ACH-000770	129	2297	163	183	0.875180375180375	0.413461538461538	0.933739837398374	0.427152317880795	0.357444831649919
ACH-000420	101	2327	171	173	0.875901875901876	0.368613138686131	0.931545236188951	0.36996336996337	0.301139349138832
ACH-000884	121	2298	170	183	0.872655122655123	0.398026315789474	0.931118314424635	0.40672268907563	0.335533793615303
ACH-000876	134	2282	157	199	0.871572871572872	0.402402402402402	0.935629356293563	0.429487179487179	0.358530118970162
ACH-000035	116	2323	152	181	0.87987012987013	0.390572390572391	0.938585858585859	0.410619469026549	0.344497449223385
ACH-000265	124	2315	146	187	0.87987012987013	0.398713826366559	0.940674522551808	0.426850258175559	0.361249617288332
ACH-000517	113	2327	170	162	0.88023088023088	0.410909090909091	0.931918301962355	0.405017921146953	0.33848970784047
ACH-000647	129	2319	157	167	0.883116883116883	0.435810810810811	0.936591276252019	0.443298969072165	0.378093928317462
ACH-001318	116	2300	159	197	0.871572871572872	0.370607028753994	0.93533956893046	0.394557823129252	0.323907827325646
ACH-000550	113	2321	162	176	0.878066378066378	0.391003460207612	0.934756343133306	0.400709219858156	0.333011443104065
ACH-000618	138	2285	138	211	0.874098124098124	0.39541547277937	0.943045810978126	0.4416	0.37499164053531
ACH-000585	105	2327	163	177	0.877344877344877	0.372340425531915	0.934538152610442	0.381818181818182	0.313910788426234
ACH-000316	109	2292	183	188	0.866161616161616	0.367003367003367	0.926060606060606	0.370118845500849	0.295264336034249
ACH-000410	108	2331	176	157	0.87987012987013	0.407547169811321	0.929796569605106	0.39344262295082	0.327105917388593
ACH-000115	105	2302	171	194	0.868326118326118	0.351170568561873	0.930853214718965	0.365217391304348	0.29218408394692
ACH-000637	109	2298	172	193	0.868326118326118	0.360927152317881	0.930364372469636	0.373927958833619	0.300704393349571
ACH-000233	135	2290	153	194	0.874819624819625	0.410334346504559	0.937372083503889	0.437601296596434	0.368553351462409
ACH-000527	109	2321	182	160	0.876623376623377	0.405204460966543	0.927287255293648	0.389285714285714	0.321090545437055
ACH-000900	123	2280	163	206	0.866883116883117	0.373860182370821	0.933278755628326	0.4	0.326558492108428
ACH-000098	99	2312	199	162	0.86976911976912	0.379310344827586	0.920748705694942	0.354203935599284	0.282906132083942
ACH-000619	115	2304	147	206	0.872655122655123	0.358255451713396	0.940024479804162	0.39451114922813	0.326257647335186
ACH-000416	114	2343	157	158	0.886363636363636	0.419117647058824	0.9372	0.419889502762431	0.35690308085939
ACH-000969	131	2294	161	186	0.874819624819625	0.413249211356467	0.934419551934827	0.430213464696223	0.360415770540613
ACH-000802	110	2333	168	161	0.881313131313131	0.40590405904059	0.932826869252299	0.400728597449909	0.334908153735339
ACH-000805	119	2295	171	187	0.870851370851371	0.388888888888889	0.930656934306569	0.399328859060403	0.327182831891099
ACH-000996	102	2325	176	169	0.875541125541126	0.376383763837638	0.929628148740504	0.371584699453552	0.302558391048217
ACH-000638	131	2289	157	195	0.873015873015873	0.401840490797546	0.935813573180703	0.42671009771987	0.356481476518079
ACH-000015	115	2322	149	186	0.879148629148629	0.382059800664452	0.939700526102792	0.407079646017699	0.3410251316786
ACH-000468	117	2308	171	176	0.874819624819625	0.399317406143345	0.931020572811618	0.402753872633391	0.332857648942127
ACH-000291	105	2326	170	171	0.876984126984127	0.380434782608696	0.931891025641026	0.381125226860254	0.312830497960762
ACH-000671	118	2296	147	211	0.870851370851371	0.358662613981763	0.939828080229226	0.397306397306397	0.328314734961875
ACH-000840	110	2289	163	210	0.865440115440115	0.34375	0.933523654159869	0.370994940978078	0.297357828416142
ACH-000720	107	2333	171	161	0.88023088023088	0.399253731343284	0.931709265175719	0.391941391941392	0.325606732958456
ACH-000257	124	2304	142	202	0.875901875901876	0.380368098159509	0.941946034341782	0.418918918918919	0.352521024149361
ACH-000381	123	2338	136	175	0.887806637806638	0.412751677852349	0.945028294260307	0.44165170556553	0.380783287666954
ACH-000012	113	2286	185	188	0.865440115440115	0.375415282392027	0.925131525698098	0.377295492487479	0.301872645514773
ACH-000776	109	2315	164	184	0.874458874458874	0.372013651877133	0.933844292053247	0.385159010600707	0.315593018116668
ACH-000994	135	2294	150	193	0.876262626262626	0.411585365853659	0.938625204582651	0.440456769983687	0.372440113473652
ACH-000401	124	2303	159	186	0.875541125541126	0.4	0.935418359057677	0.418212478920742	0.34914516727514
ACH-000890	116	2300	189	167	0.871572871572872	0.409893992932862	0.924065889915629	0.394557823129252	0.323121213871249
ACH-000466	116	2285	171	200	0.866161616161616	0.367088607594937	0.930374592833876	0.384742951907131	0.310303606986814
ACH-000445	103	2313	168	188	0.871572871572872	0.353951890034364	0.932285368802902	0.366548042704626	0.295423166980287
ACH-000792	93	2330	182	167	0.874098124098124	0.357692307692308	0.927547770700637	0.347663551401869	0.278183534338643
ACH-000475	110	2333	163	166	0.881313131313131	0.398550724637681	0.934695512820513	0.400728597449909	0.334871073705919
ACH-000623	90	2313	215	154	0.866883116883117	0.368852459016393	0.91495253164557	0.327868852459016	0.256962046093725
ACH-000231	90	2355	172	155	0.882034632034632	0.36734693877551	0.93193510091017	0.355029585798817	0.290388097734707
ACH-000037	103	2323	172	174	0.875180375180375	0.371841155234657	0.931062124248497	0.373188405797101	0.303880978951867
ACH-000822	120	2298	156	198	0.872294372294372	0.377358490566038	0.936430317848411	0.404040404040404	0.333973076810754
ACH-000253	120	2324	152	176	0.881673881673882	0.405405405405405	0.938610662358643	0.422535211267606	0.357145717363651
ACH-000150	111	2314	150	197	0.874819624819625	0.36038961038961	0.939123376623377	0.390158172231986	0.322305530934995
ACH-000584	121	2310	173	168	0.876984126984127	0.418685121107266	0.930326218284333	0.415094339622642	0.346379756326442
ACH-000665	97	2341	181	153	0.879509379509379	0.388	0.928231562252181	0.367424242424242	0.301562362143212
ACH-000085	100	2301	187	184	0.866161616161616	0.352112676056338	0.92483922829582	0.350262697022767	0.275666866007804
ACH-001075	102	2320	163	187	0.873737373737374	0.352941176470588	0.934353604510673	0.368231046931408	0.298582887637021
ACH-000266	99	2325	193	155	0.874458874458874	0.389763779527559	0.923351866560763	0.362637362637363	0.294260673399791
ACH-000718	113	2308	151	200	0.873376623376623	0.361022364217252	0.938592923952826	0.391681109185442	0.32303506990138
ACH-000841	111	2316	155	190	0.875541125541126	0.368770764119601	0.937272359368677	0.391534391534392	0.323274087565177
ACH-000458	104	2336	179	153	0.88023088023088	0.404669260700389	0.92882703777336	0.385185185185185	0.319463251995449
ACH-000787	115	2311	154	192	0.875180375180375	0.374592833876221	0.937525354969574	0.399305555555556	0.33089496806504
ACH-000549	112	2289	161	210	0.866161616161616	0.347826086956522	0.934285714285714	0.376470588235294	0.303366611239009
ACH-000632	110	2316	179	167	0.875180375180375	0.397111913357401	0.928256513026052	0.3886925795053	0.319310562799121
ACH-000921	122	2303	146	201	0.874819624819625	0.377708978328173	0.940383830134749	0.412859560067682	0.345354361417962
ACH-000699	119	2326	149	178	0.882034632034632	0.400673400673401	0.93979797979798	0.421238938053097	0.356337787085399
ACH-000907	107	2304	178	183	0.86976911976912	0.368965517241379	0.928283642224013	0.372173913043478	0.299543707021101
ACH-000290	122	2330	150	170	0.884559884559885	0.417808219178082	0.939516129032258	0.432624113475177	0.368744388477557
ACH-000950	110	2332	146	184	0.880952380952381	0.374149659863946	0.941081517352704	0.4	0.33525725054146
ACH-000480	108	2305	163	196	0.870490620490621	0.355263157894737	0.933954619124797	0.375652173913043	0.304293630601586
ACH-000941	121	2324	153	174	0.882034632034632	0.410169491525424	0.938231731933791	0.42530755711775	0.359983159432209
ACH-000460	125	2296	150	201	0.873376623376623	0.383435582822086	0.938675388389207	0.415973377703827	0.347109840157117
ACH-000378	121	2306	154	191	0.875541125541126	0.387820512820513	0.93739837398374	0.412265758091993	0.343830969158126
ACH-000837	122	2293	167	190	0.871212121212121	0.391025641025641	0.932113821138211	0.405990016638935	0.334193167964985
ACH-000426	119	2282	157	214	0.866161616161616	0.357357357357357	0.935629356293563	0.390804597701149	0.318125961145444
ACH-000182	130	2309	144	189	0.87987012987013	0.407523510971787	0.941296371789645	0.438448566610455	0.372969955717293
ACH-000980	116	2346	149	161	0.888167388167388	0.418772563176895	0.940280561122244	0.428044280442804	0.366213007275427
ACH-000350	114	2325	164	169	0.87987012987013	0.402826855123675	0.934110084371233	0.406417112299465	0.339612502700944
ACH-000939	118	2303	170	181	0.873376623376623	0.394648829431438	0.931257581884351	0.402044293015332	0.331335917468518
ACH-000521	112	2309	156	195	0.873376623376623	0.364820846905537	0.936713995943205	0.389565217391304	0.320206831411215
ACH-000237	86	2334	197	155	0.873015873015873	0.356846473029046	0.922165152113789	0.32824427480916	0.25963977644464
ACH-000504	99	2340	167	166	0.87987012987013	0.373584905660377	0.933386517750299	0.372881355932203	0.306454992087713
ACH-000099	114	2321	160	177	0.878427128427128	0.391752577319588	0.935509875050383	0.40353982300885	0.336112418378464
ACH-000408	124	2308	147	193	0.877344877344877	0.391167192429022	0.940122199592668	0.421768707482993	0.354994331135366
ACH-000133	102	2317	182	171	0.872655122655123	0.373626373626374	0.927170868347339	0.366247755834829	0.29556563878963
ACH-000783	99	2307	179	187	0.867965367965368	0.346153846153846	0.927996781979083	0.351063829787234	0.277620927913656
ACH-000348	107	2299	186	180	0.867965367965368	0.372822299651568	0.925150905432596	0.368965517241379	0.295263173811348
ACH-000537	119	2300	158	195	0.872655122655123	0.378980891719745	0.935720097640358	0.402707275803723	0.332566662497792
ACH-000697	120	2304	159	189	0.874458874458874	0.388349514563107	0.935444579780755	0.408163265306122	0.338701506370927
ACH-000866	126	2320	143	183	0.882395382395382	0.407766990291262	0.941940722695899	0.43598615916955	0.371800604748963
ACH-000901	110	2317	181	164	0.875541125541126	0.401459854014599	0.927542033626902	0.389380530973451	0.320339144573558
ACH-000937	135	2297	144	196	0.877344877344877	0.40785498489426	0.941007783695207	0.442622950819672	0.376001232712681
ACH-000366	108	2327	180	157	0.878427128427128	0.407547169811321	0.928201037096131	0.390596745027125	0.323550269777661
ACH-000924	130	2316	139	187	0.882395382395382	0.410094637223975	0.943380855397149	0.443686006825939	0.380021460704926
ACH-000503	103	2289	168	212	0.862914862914863	0.326984126984127	0.931623931623932	0.351535836177474	0.276349331181813
ACH-000256	106	2325	173	168	0.876984126984127	0.386861313868613	0.930744595676541	0.383363471971067	0.315062585098887
ACH-001190	115	2321	145	191	0.878787878787879	0.375816993464052	0.941200324412003	0.406360424028269	0.340756183260896
ACH-000052	101	2304	186	181	0.867604617604618	0.358156028368794	0.925301204819277	0.355008787346221	0.2812597759617
ACH-000260	87	2302	215	168	0.861832611832612	0.341176470588235	0.914580850218514	0.312387791741472	0.237239949931755
ACH-000040	92	2335	176	169	0.875541125541126	0.352490421455939	0.929908403026683	0.347826086956522	0.27907564382325
ACH-000014	118	2305	162	187	0.874098124098124	0.386885245901639	0.934333198216457	0.403418803418803	0.333566120471821
ACH-000189	119	2275	150	228	0.863636363636364	0.342939481268012	0.938144329896907	0.386363636363636	0.314231614998536
ACH-000683	106	2335	159	172	0.880591630591631	0.381294964028777	0.936246992782678	0.390423572744015	0.324393120422069
ACH-000223	121	2327	147	177	0.883116883116883	0.406040268456376	0.940582053354891	0.42756183745583	0.363312171324022
ACH-000039	118	2312	157	185	0.876623376623377	0.389438943894389	0.936411502632645	0.408304498269896	0.340114041169974
ACH-000312	116	2342	147	167	0.886724386724387	0.409893992932862	0.940940136601045	0.424908424908425	0.362476033299977
ACH-000142	105	2304	177	186	0.869047619047619	0.360824742268041	0.928657799274486	0.366492146596859	0.293533738474685
ACH-000264	112	2352	150	158	0.888888888888889	0.414814814814815	0.940047961630695	0.421052631578947	0.359665245987134
ACH-000518	101	2321	172	178	0.873737373737374	0.362007168458781	0.931006819093462	0.365942028985507	0.295860605674018
ACH-000790	129	2296	136	211	0.874819624819625	0.379411764705882	0.944078947368421	0.426446280991736	0.360896737266498
ACH-000067	108	2300	198	166	0.868686868686869	0.394160583941606	0.920736589271417	0.372413793103448	0.299904519896988
ACH-000702	115	2324	171	162	0.87987012987013	0.415162454873646	0.931462925851703	0.408525754884547	0.341744819946793
ACH-000422	102	2318	179	173	0.873015873015873	0.370909090909091	0.928313976772127	0.366906474820144	0.296367560572027
ACH-000928	127	2304	156	185	0.876984126984127	0.407051282051282	0.936585365853659	0.426890756302521	0.358706014328775
ACH-000835	116	2314	165	177	0.876623376623377	0.395904436860068	0.933440903590157	0.40418118466899	0.335493085110466
ACH-000221	120	2302	156	194	0.873737373737374	0.382165605095541	0.93653376729048	0.406779661016949	0.337334018580142
ACH-000234	116	2307	165	184	0.874098124098124	0.386666666666667	0.933252427184466	0.399311531841652	0.329294894917427
ACH-000159	121	2316	155	180	0.879148629148629	0.401993355481728	0.937272359368677	0.419410745233969	0.352519189030802
ACH-000292	123	2284	165	200	0.868326118326118	0.380804953560372	0.932625561453655	0.402618657937807	0.329583066663322
ACH-000202	118	2277	152	225	0.863997113997114	0.34402332361516	0.937422807739811	0.384991843393148	0.312557961719238
ACH-000867	116	2367	148	141	0.895743145743146	0.45136186770428	0.941153081510934	0.445297504798464	0.38781627325393
ACH-000087	120	2302	152	198	0.873737373737374	0.377358490566038	0.938060309698452	0.406779661016949	0.337896706223833
ACH-000799	119	2285	179	189	0.867243867243867	0.386363636363636	0.927353896103896	0.392739273927393	0.318292584559825
ACH-000055	104	2299	198	171	0.866883116883117	0.378181818181818	0.920704845814978	0.360485268630849	0.286767683219195
ACH-000781	122	2327	165	158	0.883477633477634	0.435714285714286	0.933788121990369	0.430335097001764	0.365482142722385
ACH-000888	132	2314	145	181	0.882395382395382	0.421725239616613	0.941032940219601	0.447457627118644	0.382819002907493
ACH-000228	110	2315	171	176	0.874819624819625	0.384615384615385	0.931214802896219	0.388007054673721	0.318307735647446
ACH-000791	116	2322	154	180	0.879509379509379	0.391891891891892	0.937802907915994	0.409893992932862	0.343405888689151
ACH-000483	119	2311	167	175	0.876623376623377	0.404761904761905	0.932606941081517	0.410344827586207	0.341503935532038
ACH-000041	111	2329	165	167	0.88023088023088	0.399280575539568	0.933841218925421	0.40072202166065	0.334192607061575
ACH-000042	106	2304	188	174	0.869408369408369	0.378571428571429	0.924558587479936	0.369337979094077	0.296659090510688
ACH-000785	127	2311	136	198	0.879509379509379	0.390769230769231	0.944421740907233	0.431972789115646	0.3679787778867
ACH-000395	124	2275	151	222	0.865440115440115	0.358381502890173	0.937757625721352	0.399355877616747	0.32741880847805
ACH-000141	111	2312	171	178	0.874098124098124	0.384083044982699	0.931131695529601	0.388791593695271	0.318654144811552
ACH-000116	109	2315	172	176	0.874458874458874	0.382456140350877	0.930840369923603	0.385159010600707	0.315265070628692
ACH-000621	107	2314	178	173	0.873376623376623	0.382142857142857	0.928571428571429	0.378761061946903	0.308286092616325
ACH-000209	117	2296	152	207	0.870490620490621	0.361111111111111	0.937908496732026	0.39460370994941	0.32454230372139
ACH-000694	114	2322	154	182	0.878787878787879	0.385135135135135	0.937802907915994	0.404255319148936	0.337486049736108
ACH-000500	121	2229	182	240	0.847763347763348	0.335180055401662	0.924512650352551	0.364457831325301	0.280110957624971
ACH-000308	112	2330	171	159	0.880952380952381	0.413284132841328	0.931627349060376	0.404332129963899	0.338332312575789
ACH-000169	115	2315	160	182	0.876623376623377	0.387205387205387	0.935353535353535	0.402097902097902	0.333733088772407
ACH-000238	101	2325	169	177	0.875180375180375	0.363309352517986	0.932237369687249	0.368613138686131	0.299413401349468
ACH-000427	122	2322	134	194	0.881673881673882	0.386075949367089	0.945439739413681	0.426573426573427	0.363903730286615
ACH-000548	109	2298	169	196	0.868326118326118	0.357377049180328	0.931495743818403	0.373927958833619	0.30093348347084
ACH-000302	106	2323	172	171	0.876262626262626	0.382671480144404	0.931062124248497	0.381981981981982	0.313231605125105
ACH-000434	107	2302	193	170	0.869047619047619	0.386281588447653	0.922645290581162	0.370883882149047	0.298226338093565
ACH-000341	99	2322	162	189	0.873376623376623	0.34375	0.934782608695652	0.360655737704918	0.291007697219034
ACH-000364	111	2302	174	185	0.870490620490621	0.375	0.929725363489499	0.38209982788296	0.309862811324708
ACH-000021	110	2336	161	165	0.882395382395382	0.4	0.935522627152583	0.402930402930403	0.337719346684166
ACH-000624	122	2341	142	167	0.888528138528139	0.422145328719723	0.942811115585985	0.44122965641953	0.379937874103562
ACH-000414	120	2316	155	181	0.878787878787879	0.398671096345515	0.937272359368677	0.416666666666667	0.349631205587646
ACH-000352	119	2317	158	178	0.878787878787879	0.400673400673401	0.936161616161616	0.414634146341463	0.347382471367119
ACH-000137	92	2360	168	152	0.884559884559885	0.377049180327869	0.933544303797468	0.365079365079365	0.301841740857977
ACH-000766	104	2329	169	170	0.877705627705628	0.37956204379562	0.932345876701361	0.380255941499086	0.312416131252986
ACH-000319	106	2351	160	155	0.886363636363636	0.406130268199234	0.936280366387893	0.402277039848197	0.339515419375995
ACH-000013	103	2339	154	176	0.880952380952381	0.369175627240143	0.93822703569996	0.384328358208955	0.31888589498031
ACH-000389	87	2333	180	172	0.873015873015873	0.335907335907336	0.928372463191405	0.330798479087452	0.260705743206189
ACH-000916	130	2191	156	295	0.837301587301587	0.305882352941176	0.933532168726033	0.365682137834037	0.283574986494674
ACH-000296	106	2325	157	184	0.876984126984127	0.36551724137931	0.936744560838034	0.383363471971067	0.315685729462219
ACH-000978	122	2301	149	200	0.874098124098124	0.37888198757764	0.939183673469388	0.411467116357504	0.343151791952543
ACH-000261	111	2294	190	177	0.867604617604618	0.385416666666667	0.923510466988728	0.376910016977929	0.302976171924046
ACH-000682	108	2332	151	181	0.88023088023088	0.373702422145329	0.939186467982279	0.394160583941606	0.328534738466268
