cellLine	TP	TN	FP	FN	accuracy	sensitivity	specificity	F1	MCC
ACH-000257	107	2298	127	202	0.87966349670812	0.346278317152104	0.947628865979381	0.394106813996317	0.33263456696119
ACH-000381	101	2310	135	188	0.881858083394294	0.349480968858132	0.94478527607362	0.384761904761905	0.322163683325565
ACH-000012	91	2289	160	194	0.870519385515728	0.319298245614035	0.934667211106574	0.33955223880597	0.268761002166415
ACH-000776	86	2285	172	191	0.867227505486467	0.310469314079422	0.92999592999593	0.321495327102804	0.248204472863418
ACH-000994	113	2286	133	202	0.877468910021946	0.358730158730159	0.9450186027284	0.402852049910873	0.338918273422418
ACH-000401	101	2277	160	196	0.869787856620337	0.34006734006734	0.93434550677062	0.362007168458781	0.290588294964833
ACH-000890	91	2301	162	180	0.874908558888076	0.335793357933579	0.934226552984166	0.347328244274809	0.278444727229945
ACH-000466	92	2280	153	209	0.867593269934162	0.305647840531561	0.93711467324291	0.336996336996337	0.266036017354054
ACH-000445	82	2300	155	197	0.871250914411119	0.293906810035842	0.936863543788187	0.317829457364341	0.248270101402771
ACH-000792	74	2310	175	175	0.871982443306511	0.29718875502008	0.929577464788732	0.29718875502008	0.226766219808813
ACH-000475	90	2316	151	177	0.880029261155816	0.337078651685393	0.938792055127685	0.354330708661417	0.288852501195652
ACH-000623	73	2323	178	160	0.876371616678859	0.313304721030043	0.928828468612555	0.301652892561983	0.234133689551381
ACH-000231	69	2325	179	161	0.875640087783467	0.3	0.928514376996805	0.288702928870293	0.220860579142711
ACH-000037	84	2310	158	182	0.875640087783467	0.315789473684211	0.935980551053485	0.330708661417323	0.262685267611567
ACH-000822	99	2295	135	205	0.875640087783467	0.325657894736842	0.944444444444444	0.368029739776952	0.303522115773847
ACH-000253	98	2306	146	184	0.879297732260424	0.347517730496454	0.940456769983687	0.372623574144487	0.307216285584165
ACH-000150	93	2294	140	207	0.873079736649598	0.31	0.942481511914544	0.348968105065666	0.282628328544056
ACH-000584	96	2313	150	175	0.881126554498903	0.354243542435424	0.939098660170524	0.37137330754352	0.306336438166216
ACH-000665	78	2335	159	162	0.882589612289685	0.325	0.936246992782678	0.327044025157233	0.2627372810164
ACH-000085	80	2285	175	194	0.865032918800293	0.291970802919708	0.928861788617886	0.302457466918715	0.228032973513702
ACH-001075	79	2306	154	195	0.872348207754206	0.288321167883212	0.93739837398374	0.31163708086785	0.242760033480201
ACH-000266	75	2322	170	167	0.876737381126555	0.309917355371901	0.931781701444623	0.308008213552361	0.240359430953666
ACH-000718	94	2290	144	206	0.871982443306511	0.313333333333333	0.940838126540674	0.349442379182156	0.281797365524189
ACH-000841	88	2302	147	197	0.874177029992685	0.308771929824561	0.939975500204165	0.338461538461538	0.271180442980814
ACH-000458	82	2333	158	161	0.883321141185077	0.337448559670782	0.936571657968687	0.339544513457557	0.27556164081497
ACH-000787	101	2288	149	196	0.873811265544989	0.34006734006734	0.93885925318014	0.369287020109689	0.301127287168691
ACH-000549	93	2273	152	216	0.865398683247988	0.300970873786408	0.937319587628866	0.335740072202166	0.264147362670798
ACH-000632	86	2319	152	177	0.87966349670812	0.326996197718631	0.938486442735735	0.343313373253493	0.277676806737495
ACH-000921	101	2290	139	204	0.87454279444038	0.331147540983607	0.942774804446274	0.370642201834862	0.304745494314372
ACH-000699	100	2313	139	182	0.882589612289685	0.354609929078014	0.943311582381729	0.383877159309021	0.32081334408074
ACH-000907	88	2279	177	190	0.865764447695684	0.316546762589928	0.927931596091205	0.324125230202578	0.249743111672894
ACH-000290	100	2323	134	177	0.886247256766642	0.36101083032491	0.945461945461946	0.391389432485323	0.330564667165254
ACH-000950	93	2298	154	189	0.87454279444038	0.329787234042553	0.937194127243067	0.351606805293006	0.283256158465176
ACH-000480	87	2292	147	208	0.870153621068032	0.294915254237288	0.939729397293973	0.328922495274102	0.260225369873917
ACH-000941	100	2302	154	178	0.878566203365033	0.359712230215827	0.937296416938111	0.37593984962406	0.309216723550345
ACH-000460	102	2276	145	211	0.869787856620337	0.325878594249201	0.940107393638992	0.364285714285714	0.295421400646591
ACH-000378	99	2284	150	201	0.871616678858815	0.33	0.938373048479869	0.360655737704918	0.291539190544413
ACH-000837	100	2291	148	195	0.87454279444038	0.338983050847458	0.939319393193932	0.368324125230203	0.300647450861549
ACH-000426	96	2263	151	224	0.862838332114119	0.3	0.937448218724109	0.338624338624339	0.26627240981172
ACH-000182	108	2287	145	194	0.876005852231163	0.357615894039735	0.940378289473684	0.389189189189189	0.322343859345063
ACH-000980	93	2328	145	168	0.885515727871251	0.35632183908046	0.941366761019005	0.372745490981964	0.310301408276726
ACH-000350	89	2312	154	179	0.878200438917337	0.332089552238806	0.937550689375507	0.348336594911937	0.281746571671005
ACH-000939	101	2310	139	184	0.881858083394294	0.354385964912281	0.943242139648836	0.384761904761905	0.321393371638607
ACH-000521	90	2286	154	204	0.869056327724945	0.306122448979592	0.936885245901639	0.33457249070632	0.264054770185852
ACH-000237	70	2326	180	158	0.876371616678859	0.307017543859649	0.928172386272945	0.292887029288703	0.225595732403368
ACH-000504	78	2312	171	173	0.874177029992685	0.310756972111554	0.931131695529601	0.312	0.242760415869046
ACH-000099	89	2307	148	190	0.876371616678859	0.318996415770609	0.939714867617108	0.344961240310078	0.278329843917852
ACH-000408	107	2293	136	198	0.877834674469642	0.350819672131148	0.944009880609304	0.39051094890511	0.326170508075229
ACH-000133	79	2317	157	181	0.876371616678859	0.303846153846154	0.936540016168149	0.318548387096774	0.251098305058731
ACH-000783	79	2298	163	194	0.869422092172641	0.289377289377289	0.933766761479074	0.306796116504854	0.235527022155587
ACH-000348	85	2296	164	189	0.870885149963424	0.31021897810219	0.933333333333333	0.325047801147228	0.254198053397552
ACH-000537	98	2280	151	205	0.869787856620337	0.323432343234323	0.937885643767997	0.355072463768116	0.285115105924472
ACH-000697	99	2291	146	198	0.874177029992685	0.333333333333333	0.94009027492819	0.365313653136531	0.297883541845406
ACH-000866	107	2312	129	186	0.88478419897586	0.36518771331058	0.947152806226956	0.404536862003781	0.34402801509241
ACH-000901	90	2314	160	170	0.879297732260424	0.346153846153846	0.935327405012126	0.352941176470588	0.2864772864398
ACH-000937	119	2282	134	199	0.878200438917337	0.374213836477987	0.94453642384106	0.416812609457093	0.352645974245729
ACH-000366	87	2322	159	166	0.881126554498903	0.343873517786561	0.935912938331318	0.348697394789579	0.283339803599984
ACH-000924	107	2299	134	194	0.880029261155816	0.355481727574751	0.944923962186601	0.394833948339483	0.331659770425281
ACH-000503	87	2273	161	213	0.863204096561814	0.29	0.933853738701725	0.317518248175182	0.24361771414294
ACH-000256	86	2295	180	173	0.870885149963424	0.332046332046332	0.927272727272727	0.327619047619048	0.256246843994305
ACH-001190	98	2296	151	189	0.875640087783467	0.341463414634146	0.938291785860237	0.365671641791045	0.298039091941875
ACH-000052	77	2286	178	193	0.864301389904901	0.285185185185185	0.92775974025974	0.293333333333333	0.218454590582933
ACH-000260	72	2320	170	172	0.874908558888076	0.295081967213115	0.931726907630522	0.296296296296296	0.227652764679214
ACH-000040	79	2313	172	170	0.874908558888076	0.317269076305221	0.930784708249497	0.316	0.247163027936374
ACH-000014	99	2293	152	190	0.874908558888076	0.342560553633218	0.937832310838446	0.366666666666667	0.298558946739632
ACH-000189	104	2264	137	229	0.86613021214338	0.312312312312312	0.942940441482715	0.362369337979094	0.294455026542569
ACH-000683	89	2316	151	178	0.87966349670812	0.333333333333333	0.938792055127685	0.351084812623274	0.285466678567651
ACH-000223	102	2312	139	181	0.882955376737381	0.360424028268551	0.94328845369237	0.389312977099237	0.326330640789039
ACH-000039	92	2297	150	195	0.873811265544989	0.320557491289199	0.938700449530037	0.347826086956522	0.279774609566905
ACH-000312	96	2317	150	171	0.882589612289685	0.359550561797753	0.939197405755979	0.374269005847953	0.309922012306418
ACH-000142	81	2297	160	196	0.869787856620337	0.292418772563177	0.934879934879935	0.312741312741313	0.241918882847564
ACH-000264	92	2327	150	165	0.88478419897586	0.357976653696498	0.939442874444893	0.3687374749499	0.305574664249728
ACH-000518	78	2300	168	188	0.869787856620337	0.293233082706767	0.93192868719611	0.3046875	0.23319289187887
ACH-000790	102	2275	134	223	0.869422092172641	0.313846153846154	0.944375259443753	0.363636363636364	0.297577517047346
ACH-000067	87	2308	163	176	0.876005852231163	0.330798479087452	0.934034803723189	0.339181286549708	0.270919965001383
ACH-000702	94	2307	160	173	0.878200438917337	0.352059925093633	0.935143899473044	0.36084452975048	0.293689030507856
ACH-000422	85	2306	165	178	0.87454279444038	0.32319391634981	0.933225414811817	0.331384015594542	0.262312634902681
ACH-000928	105	2301	136	192	0.880029261155816	0.353535353535354	0.944193680755027	0.390334572490706	0.326781541770683
ACH-000835	97	2307	146	184	0.879297732260424	0.345195729537367	0.940481043620057	0.370229007633588	0.304850467353356
ACH-000221	98	2282	155	199	0.870519385515728	0.32996632996633	0.936397209684038	0.356363636363636	0.286027061258776
ACH-000234	91	2289	155	199	0.870519385515728	0.313793103448276	0.93657937806874	0.33955223880597	0.269428449564417
ACH-000159	100	2308	139	187	0.880760790051207	0.348432055749129	0.943195749897834	0.380228136882129	0.316484640307755
ACH-000292	101	2268	158	207	0.866495976591075	0.327922077922078	0.934872217642209	0.35626102292769	0.283726046578028
ACH-000202	98	2267	142	227	0.865032918800293	0.301538461538462	0.941054379410544	0.346902654867257	0.277449671858168
ACH-000867	95	2328	164	147	0.886247256766642	0.392561983471074	0.934189406099519	0.379241516966068	0.316928767326982
ACH-000087	97	2286	145	206	0.871616678858815	0.32013201320132	0.940353763883176	0.355963302752294	0.287883057710625
ACH-000799	93	2293	145	203	0.872713972201902	0.314189189189189	0.940525020508614	0.348314606741573	0.280740526911745
ACH-000055	81	2294	176	183	0.868690563277249	0.306818181818182	0.928744939271255	0.310940499040307	0.238412035128484
ACH-000781	96	2318	147	173	0.882955376737381	0.356877323420074	0.940365111561866	0.375	0.311103868572056
ACH-000888	107	2305	128	194	0.88222384784199	0.355481727574751	0.947390053431977	0.399253731343284	0.338217483960543
ACH-000228	89	2295	167	183	0.871982443306511	0.327205882352941	0.93216896831844	0.337121212121212	0.266492939133394
ACH-000791	96	2310	143	185	0.880029261155816	0.341637010676157	0.94170403587444	0.369230769230769	0.30463317879074
ACH-000483	96	2299	154	185	0.876005852231163	0.341637010676157	0.937219730941704	0.361581920903955	0.293790184789211
ACH-000041	86	2320	151	177	0.880029261155816	0.326996197718631	0.93889113719142	0.344	0.278630371317033
ACH-000042	85	2301	165	183	0.872713972201902	0.317164179104478	0.9330900243309	0.328185328185328	0.258166278247407
ACH-000785	107	2290	130	207	0.876737381126555	0.340764331210191	0.946280991735537	0.388384754990926	0.325266650751877
ACH-000395	102	2264	133	235	0.865398683247988	0.302670623145401	0.944513975803087	0.356643356643357	0.289903405078301
ACH-000141	88	2307	150	189	0.876005852231163	0.317689530685921	0.938949938949939	0.341747572815534	0.274697775702711
ACH-000116	92	2318	145	179	0.881492318946598	0.339483394833948	0.941128704831506	0.362204724409449	0.298016150462816
ACH-000621	86	2297	172	179	0.871616678858815	0.324528301886792	0.930336168489267	0.32887189292543	0.257933413254309
ACH-000209	94	2273	145	222	0.865764447695684	0.29746835443038	0.940033085194376	0.338738738738739	0.268846081298063
ACH-000694	91	2307	145	191	0.87710314557425	0.322695035460993	0.940864600326264	0.351351351351351	0.285437788104803
ACH-000500	100	2241	139	254	0.856254572055596	0.282485875706215	0.941596638655462	0.337268128161889	0.266356839473307
ACH-000308	92	2309	167	166	0.878200438917337	0.356589147286822	0.932552504038772	0.355899419729207	0.288641216667603
ACH-000169	95	2306	143	190	0.878200438917337	0.333333333333333	0.941608819926501	0.363288718929254	0.298021353740986
ACH-000238	86	2304	162	182	0.874177029992685	0.32089552238806	0.934306569343066	0.333333333333333	0.264223694197983
ACH-000427	103	2294	135	202	0.876737381126555	0.337704918032787	0.944421572663648	0.379373848987109	0.315062543579681
ACH-000548	88	2293	149	204	0.870885149963424	0.301369863013699	0.938984438984439	0.332703213610586	0.263835184177762
ACH-000302	86	2309	161	178	0.876005852231163	0.325757575757576	0.934817813765182	0.336594911937378	0.268471053153064
ACH-000434	84	2310	159	181	0.875640087783467	0.316981132075472	0.935601458080194	0.330708661417323	0.262601313385179
ACH-000341	81	2294	166	193	0.868690563277249	0.295620437956204	0.932520325203252	0.310940499040307	0.238978788792843
ACH-000364	94	2302	146	192	0.876371616678859	0.328671328671329	0.940359477124183	0.357414448669202	0.290962413374002
ACH-000021	95	2307	163	169	0.878566203365033	0.359848484848485	0.934008097165992	0.363984674329502	0.296893500126064
ACH-000624	101	2308	149	176	0.881126554498903	0.364620938628159	0.939356939356939	0.383301707779886	0.318228184847526
ACH-000414	97	2296	149	192	0.875274323335772	0.335640138408304	0.939059304703476	0.362616822429907	0.295157205959115
ACH-000352	98	2314	140	182	0.88222384784199	0.35	0.942950285248574	0.378378378378378	0.315064485056877
ACH-000137	78	2324	178	154	0.878566203365033	0.336206896551724	0.928856914468425	0.319672131147541	0.253552238621374
ACH-000766	84	2321	152	177	0.87966349670812	0.32183908045977	0.938536190861302	0.338028169014085	0.272445619082165
ACH-000319	86	2321	163	164	0.880395025603511	0.344	0.934380032206119	0.344689378757515	0.278882338050155
ACH-000013	86	2309	162	177	0.876005852231163	0.326996197718631	0.934439498178875	0.336594911937378	0.268412495208274
ACH-000389	71	2306	180	177	0.869422092172641	0.286290322580645	0.927594529364441	0.284569138276553	0.212731209585879
ACH-000916	105	2186	138	305	0.837966349670812	0.25609756097561	0.940619621342513	0.321592649310873	0.24680973447662
ACH-000296	88	2308	152	186	0.876371616678859	0.321167883211679	0.938211382113821	0.342412451361868	0.275248046486571
ACH-000978	100	2291	137	206	0.87454279444038	0.326797385620915	0.943574958813839	0.368324125230203	0.30294506147264
ACH-000261	91	2313	148	182	0.879297732260424	0.333333333333333	0.939861844778545	0.35546875	0.289985267685792
ACH-000682	87	2300	159	188	0.873079736649598	0.316363636363636	0.93533956893046	0.333973128598848	0.264570620448831
