Met_id	Met_old_id	Met_name	Met_compartment	Met_charge	Met_formula
MAM03900d	prolyspro[d]	Prolyl-Lysyl-Proline	d	1	C16H29N4O4
MAM03900lu	prolyspro[lu]	Prolyl-Lysyl-Proline	lu	1	C16H29N4O4
MAM03900luSI	prolyspro[luSI]	Prolyl-Lysyl-Proline	luSI	1	C16H29N4O4
MAM03901d	prophe[d]	Prolyl-Phenylalanine	d	1	C14H18N2O3
MAM03901lu	prophe[lu]	Prolyl-Phenylalanine	lu	1	C14H18N2O3
MAM03901luSI	prophe[luSI]	Prolyl-Phenylalanine	luSI	1	C14H18N2O3
MAM03902d	proproarg[d]	Prolyl-Prolyl-Arginine	d	1	C16H29N6O4
MAM03902lu	proproarg[lu]	Prolyl-Prolyl-Arginine	lu	1	C16H29N6O4
MAM03902luSI	proproarg[luSI]	Prolyl-Prolyl-Arginine	luSI	1	C16H29N6O4
MAM03903d	propropro[d]	Prolyl-Prolyl-Proline	d	0	C15H23N3O4
MAM03903lu	propropro[lu]	Prolyl-Prolyl-Proline	lu	0	C15H23N3O4
MAM03903luSI	propropro[luSI]	Prolyl-Prolyl-Proline	luSI	0	C15H23N3O4
MAM03904d	protrplys[d]	Prolyl-Tryptophanyl-Lysine	d	1	C22H32N5O4
MAM03904lu	protrplys[lu]	Prolyl-Tryptophanyl-Lysine	lu	1	C22H32N5O4
MAM03904luSI	protrplys[luSI]	Prolyl-Tryptophanyl-Lysine	luSI	1	C22H32N5O4
MAM03905d	protrpthr[d]	Prolyl-Tryptophanyl-Threonine	d	0	C20H26N4O5
MAM03905lu	protrpthr[lu]	Prolyl-Tryptophanyl-Threonine	lu	0	C20H26N4O5
MAM03905luSI	protrpthr[luSI]	Prolyl-Tryptophanyl-Threonine	luSI	0	C20H26N4O5
MAM03906d	provalgln[d]	Prolyl-Valyl-Glutamine	d	0	C15H26N4O5
MAM03906lu	provalgln[lu]	Prolyl-Valyl-Glutamine	lu	0	C15H26N4O5
MAM03906luSI	provalgln[luSI]	Prolyl-Valyl-Glutamine	luSI	0	C15H26N4O5
MAM03925d	serargala[d]	Seryl-Arginyl-Alanine	d	1	C12H25N6O5
MAM03925lu	serargala[lu]	Seryl-Arginyl-Alanine	lu	1	C12H25N6O5
MAM03925luSI	serargala[luSI]	Seryl-Arginyl-Alanine	luSI	1	C12H25N6O5
MAM03926d	serargtrp[d]	Seryl-Arginyl-Tryptophan	d	1	C20H30N7O5
MAM03926lu	serargtrp[lu]	Seryl-Arginyl-Tryptophan	lu	1	C20H30N7O5
MAM03926luSI	serargtrp[luSI]	Seryl-Arginyl-Tryptophan	luSI	1	C20H30N7O5
MAM03927d	sercysarg[d]	Seryl-Cysteinyl-Arginine	d	1	C12H25N6O5S
MAM03927lu	sercysarg[lu]	Seryl-Cysteinyl-Arginine	lu	1	C12H25N6O5S
MAM03927luSI	sercysarg[luSI]	Seryl-Cysteinyl-Arginine	luSI	1	C12H25N6O5S
MAM03928d	serglyglu[d]	Seryl-Glycyl-Glutamate	d	-1	C10H16N3O7
MAM03928lu	serglyglu[lu]	Seryl-Glycyl-Glutamate	lu	-1	C10H16N3O7
MAM03928luSI	serglyglu[luSI]	Seryl-Glycyl-Glutamate	luSI	-1	C10H16N3O7
MAM03929d	serlyshis[d]	Seryl-Lysyl-Histidine	d	1	C15H27N6O5
MAM03929lu	serlyshis[lu]	Seryl-Lysyl-Histidine	lu	1	C15H27N6O5
MAM03929luSI	serlyshis[luSI]	Seryl-Lysyl-Histidine	luSI	1	C15H27N6O5
MAM03930d	serphelys[d]	Seryl-Phenylalanyl-Lysine	d	1	C18H29N4O5
MAM03930lu	serphelys[lu]	Seryl-Phenylalanyl-Lysine	lu	1	C18H29N4O5
MAM03930luSI	serphelys[luSI]	Seryl-Phenylalanyl-Lysine	luSI	1	C18H29N4O5
MAM03931d	sertrphis[d]	Seryl-Tryptophanyl-Histidine	d	0	C20H24N6O5
MAM03931lu	sertrphis[lu]	Seryl-Tryptophanyl-Histidine	lu	0	C20H24N6O5
MAM03931luSI	sertrphis[luSI]	Seryl-Tryptophanyl-Histidine	luSI	0	C20H24N6O5
MAM03983d	thrargtyr[d]	Threonyl-Arginyl-Tyrosine	d	1	C19H31N6O6
MAM03983lu	thrargtyr[lu]	Threonyl-Arginyl-Tyrosine	lu	1	C19H31N6O6
MAM03983luSI	thrargtyr[luSI]	Threonyl-Arginyl-Tyrosine	luSI	1	C19H31N6O6
MAM03984d	thrasntyr[d]	Threonyl-Asparaginyl-Tyrosine	d	0	C17H24N4O7
MAM03984lu	thrasntyr[lu]	Threonyl-Asparaginyl-Tyrosine	lu	0	C17H24N4O7
MAM03984luSI	thrasntyr[luSI]	Threonyl-Asparaginyl-Tyrosine	luSI	0	C17H24N4O7
MAM03986d	thrglnglu[d]	Threonyl-Glutaminyl-Glutamate	d	-1	C14H23N4O8
MAM03986lu	thrglnglu[lu]	Threonyl-Glutaminyl-Glutamate	lu	-1	C14H23N4O8
MAM03986luSI	thrglnglu[luSI]	Threonyl-Glutaminyl-Glutamate	luSI	-1	C14H23N4O8
MAM03987d	thrglntyr[d]	Threonyl-Glutaminyl-Tyrosine	d	0	C18H26N4O7
MAM03987lu	thrglntyr[lu]	Threonyl-Glutaminyl-Tyrosine	lu	0	C18H26N4O7
MAM03987luSI	thrglntyr[luSI]	Threonyl-Glutaminyl-Tyrosine	luSI	0	C18H26N4O7
MAM03988d	thrhishis[d]	Threonyl-Histidinyl-Histidine	d	0	C16H23N7O5
MAM03988lu	thrhishis[lu]	Threonyl-Histidinyl-Histidine	lu	0	C16H23N7O5
MAM03988luSI	thrhishis[luSI]	Threonyl-Histidinyl-Histidine	luSI	0	C16H23N7O5
MAM03989d	thrilearg[d]	Threonyl-Isoleucyl-Arginine	d	1	C16H33N6O5
MAM03989lu	thrilearg[lu]	Threonyl-Isoleucyl-Arginine	lu	1	C16H33N6O5
MAM03989luSI	thrilearg[luSI]	Threonyl-Isoleucyl-Arginine	luSI	1	C16H33N6O5
MAM03990d	thrmetarg[d]	Threonyl-Methionyl-Arginine	d	1	C15H31N6O5S
MAM03990lu	thrmetarg[lu]	Threonyl-Methionyl-Arginine	lu	1	C15H31N6O5S
MAM03990luSI	thrmetarg[luSI]	Threonyl-Methionyl-Arginine	luSI	1	C15H31N6O5S
MAM03991d	thrphearg[d]	Threonyl-Phenylalanyl-Arginine	d	1	C19H31N6O5
MAM03991lu	thrphearg[lu]	Threonyl-Phenylalanyl-Arginine	lu	1	C19H31N6O5
MAM03991luSI	thrphearg[luSI]	Threonyl-Phenylalanyl-Arginine	luSI	1	C19H31N6O5
MAM03992d	thrserarg[d]	Threonyl-Seryl-Arginine	d	1	C13H27N6O6
MAM03992lu	thrserarg[lu]	Threonyl-Seryl-Arginine	lu	1	C13H27N6O6
MAM03992luSI	thrserarg[luSI]	Threonyl-Seryl-Arginine	luSI	1	C13H27N6O6
MAM03993d	thrthrarg[d]	Threonyl-Threonyl-Arginine	d	1	C14H29N6O6
MAM03993lu	thrthrarg[lu]	Threonyl-Threonyl-Arginine	lu	1	C14H29N6O6
MAM03993luSI	thrthrarg[luSI]	Threonyl-Threonyl-Arginine	luSI	1	C14H29N6O6
MAM03994d	thrtyrmet[d]	Threonyl-Tyrosyl-Methionine	d	0	C18H27N3O6S
MAM03994lu	thrtyrmet[lu]	Threonyl-Tyrosyl-Methionine	lu	0	C18H27N3O6S
MAM03994luSI	thrtyrmet[luSI]	Threonyl-Tyrosyl-Methionine	luSI	0	C18H27N3O6S
MAM04008d	trpalapro[d]	Tryptophanyl-Alanyl-Proline	d	0	C19H24N4O4
MAM04008lu	trpalapro[lu]	Tryptophanyl-Alanyl-Proline	lu	0	C19H24N4O4
MAM04008luSI	trpalapro[luSI]	Tryptophanyl-Alanyl-Proline	luSI	0	C19H24N4O4
MAM04009d	trpargala[d]	Tryptophanyl-Arginyl-Alanine	d	1	C20H30N7O4
MAM04009lu	trpargala[lu]	Tryptophanyl-Arginyl-Alanine	lu	1	C20H30N7O4
MAM04009luSI	trpargala[luSI]	Tryptophanyl-Arginyl-Alanine	luSI	1	C20H30N7O4
MAM04010d	trpaspasp[d]	Tryptophanyl-Aspartyl-Aspartate	d	-2	C19H20N4O8
MAM04010lu	trpaspasp[lu]	Tryptophanyl-Aspartyl-Aspartate	lu	-2	C19H20N4O8
MAM04010luSI	trpaspasp[luSI]	Tryptophanyl-Aspartyl-Aspartate	luSI	-2	C19H20N4O8
MAM04011d	trpglngln[d]	Tryptophanyl-Glutaminyl-Glutamine	d	0	C21H28N6O6
MAM04011lu	trpglngln[lu]	Tryptophanyl-Glutaminyl-Glutamine	lu	0	C21H28N6O6
MAM04011luSI	trpglngln[luSI]	Tryptophanyl-Glutaminyl-Glutamine	luSI	0	C21H28N6O6
MAM04012d	trpglugly[d]	Tryptophanyl-Glutamyl-Glycine	d	-1	C18H21N4O6
MAM04012lu	trpglugly[lu]	Tryptophanyl-Glutamyl-Glycine	lu	-1	C18H21N4O6
MAM04012luSI	trpglugly[luSI]	Tryptophanyl-Glutamyl-Glycine	luSI	-1	C18H21N4O6
MAM04013d	trpgluleu[d]	Tryptophanyl-Glutamyl-Leucine	d	-1	C22H29N4O6
MAM04013lu	trpgluleu[lu]	Tryptophanyl-Glutamyl-Leucine	lu	-1	C22H29N4O6
MAM04013luSI	trpgluleu[luSI]	Tryptophanyl-Glutamyl-Leucine	luSI	-1	C22H29N4O6
MAM04014d	trpglupro[d]	Tryptophanyl-Glutamyl-Proline	d	-1	C21H25N4O6
MAM04014lu	trpglupro[lu]	Tryptophanyl-Glutamyl-Proline	lu	-1	C21H25N4O6
MAM04014luSI	trpglupro[luSI]	Tryptophanyl-Glutamyl-Proline	luSI	-1	C21H25N4O6
MAM04015d	trpglutyr[d]	Tryptophanyl-Glutamyl-Tyrosine	d	-1	C25H27N4O7
MAM04015lu	trpglutyr[lu]	Tryptophanyl-Glutamyl-Tyrosine	lu	-1	C25H27N4O7
MAM04015luSI	trpglutyr[luSI]	Tryptophanyl-Glutamyl-Tyrosine	luSI	-1	C25H27N4O7
MAM04017d	trpglyleu[d]	Tryptophanyl-Glycyl-Leucine	d	0	C19H26N4O4
MAM04017lu	trpglyleu[lu]	Tryptophanyl-Glycyl-Leucine	lu	0	C19H26N4O4
MAM04017luSI	trpglyleu[luSI]	Tryptophanyl-Glycyl-Leucine	luSI	0	C19H26N4O4
MAM04018d	trpglyphe[d]	Tryptophanyl-Glycyl-Phenylalanine	d	0	C22H24N4O4
MAM04018lu	trpglyphe[lu]	Tryptophanyl-Glycyl-Phenylalanine	lu	0	C22H24N4O4
MAM04018luSI	trpglyphe[luSI]	Tryptophanyl-Glycyl-Phenylalanine	luSI	0	C22H24N4O4
MAM04019d	trpglyval[d]	Tryptophanyl-Glycyl-Valine	d	0	C18H24N4O4
MAM04019lu	trpglyval[lu]	Tryptophanyl-Glycyl-Valine	lu	0	C18H24N4O4
MAM04019luSI	trpglyval[luSI]	Tryptophanyl-Glycyl-Valine	luSI	0	C18H24N4O4
MAM04020d	trphismet[d]	Tryptophanyl-Histidyl-Methionine	d	0	C22H28N6O4S
MAM04020lu	trphismet[lu]	Tryptophanyl-Histidyl-Methionine	lu	0	C22H28N6O4S
MAM04020luSI	trphismet[luSI]	Tryptophanyl-Histidyl-Methionine	luSI	0	C22H28N6O4S
MAM04021d	trpilelys[d]	Tryptophanyl-Isoleucyl-Lysine	d	1	C23H36N5O4
MAM04021lu	trpilelys[lu]	Tryptophanyl-Isoleucyl-Lysine	lu	1	C23H36N5O4
MAM04021luSI	trpilelys[luSI]	Tryptophanyl-Isoleucyl-Lysine	luSI	1	C23H36N5O4
MAM04022d	trpiletrp[d]	Tryptophanyl-Isoleucyl-Tryptophan	d	0	C28H33N5O4
MAM04022lu	trpiletrp[lu]	Tryptophanyl-Isoleucyl-Tryptophan	lu	0	C28H33N5O4
MAM04022luSI	trpiletrp[luSI]	Tryptophanyl-Isoleucyl-Tryptophan	luSI	0	C28H33N5O4
MAM04023d	trpleuval[d]	Tryptophanyl-Leucyl-Valine	d	0	C22H32N4O4
MAM04023lu	trpleuval[lu]	Tryptophanyl-Leucyl-Valine	lu	0	C22H32N4O4
MAM04023luSI	trpleuval[luSI]	Tryptophanyl-Leucyl-Valine	luSI	0	C22H32N4O4
MAM04024d	trplys[d]	Tryptophanyl-Lysine	d	1	C17H25N4O3
MAM04024lu	trplys[lu]	Tryptophanyl-Lysine	lu	1	C17H25N4O3
MAM04024luSI	trplys[luSI]	Tryptophanyl-Lysine	luSI	1	C17H25N4O3
MAM04025d	trpmetarg[d]	Tryptophanyl-Methionyl-Arginine	d	1	C22H34N7O4S
MAM04025lu	trpmetarg[lu]	Tryptophanyl-Methionyl-Arginine	lu	1	C22H34N7O4S
MAM04025luSI	trpmetarg[luSI]	Tryptophanyl-Methionyl-Arginine	luSI	1	C22H34N7O4S
MAM04026d	trpmetval[d]	Tryptophanyl-Methionyl-Valine	d	0	C21H30N4O4S
MAM04026lu	trpmetval[lu]	Tryptophanyl-Methionyl-Valine	lu	0	C21H30N4O4S
MAM04026luSI	trpmetval[luSI]	Tryptophanyl-Methionyl-Valine	luSI	0	C21H30N4O4S
MAM04027d	trpphe[d]	Tryptophanyl-Phenylalanine	d	0	C20H21N3O3
MAM04027lu	trpphe[lu]	Tryptophanyl-Phenylalanine	lu	0	C20H21N3O3
MAM04027luSI	trpphe[luSI]	Tryptophanyl-Phenylalanine	luSI	0	C20H21N3O3
MAM04028d	trpprogly[d]	Tryptophanyl-Prolyl-Glycine	d	0	C18H21N4O4
MAM04028lu	trpprogly[lu]	Tryptophanyl-Prolyl-Glycine	lu	0	C18H21N4O4
MAM04028luSI	trpprogly[luSI]	Tryptophanyl-Prolyl-Glycine	luSI	0	C18H21N4O4
MAM04029d	trpproleu[d]	Tryptophanyl-Prolyl-Leucine	d	0	C22H30N4O4
MAM04029lu	trpproleu[lu]	Tryptophanyl-Prolyl-Leucine	lu	0	C22H30N4O4
MAM04029luSI	trpproleu[luSI]	Tryptophanyl-Prolyl-Leucine	luSI	0	C22H30N4O4
MAM04030d	trpproval[d]	Tryptophanyl-Prolyl-Valine	d	0	C21H28N4O4
MAM04030lu	trpproval[lu]	Tryptophanyl-Prolyl-Valine	lu	0	C21H28N4O4
MAM04030luSI	trpproval[luSI]	Tryptophanyl-Prolyl-Valine	luSI	0	C21H28N4O4
MAM04031d	trpsertyr[d]	Tryptophanyl-Seryl-Tyrosine	d	0	C23H26N4O6
MAM04031lu	trpsertyr[lu]	Tryptophanyl-Seryl-Tyrosine	lu	0	C23H26N4O6
MAM04031luSI	trpsertyr[luSI]	Tryptophanyl-Seryl-Tyrosine	luSI	0	C23H26N4O6
MAM04032d	trpthrglu[d]	Tryptophanyl-Threonyl-Glutamate	d	-1	C20H25N4O7
MAM04032lu	trpthrglu[lu]	Tryptophanyl-Threonyl-Glutamate	lu	-1	C20H25N4O7
MAM04032luSI	trpthrglu[luSI]	Tryptophanyl-Threonyl-Glutamate	luSI	-1	C20H25N4O7
MAM04033d	trpthrile[d]	Tryptophanyl-Threonyl-Isoleucine	d	0	C21H30N4O5
MAM04033lu	trpthrile[lu]	Tryptophanyl-Threonyl-Isoleucine	lu	0	C21H30N4O5
MAM04033luSI	trpthrile[luSI]	Tryptophanyl-Threonyl-Isoleucine	luSI	0	C21H30N4O5
MAM04034d	trpthrtyr[d]	Tryptophanyl-Threonyl-Tyrosine	d	0	C24H28N4O6
MAM04034lu	trpthrtyr[lu]	Tryptophanyl-Threonyl-Tyrosine	lu	0	C24H28N4O6
MAM04034luSI	trpthrtyr[luSI]	Tryptophanyl-Threonyl-Tyrosine	luSI	0	C24H28N4O6
MAM04035d	trptyrgln[d]	Tryptophanyl-Tyrosyl-Glutamine	d	0	C25H29N5O6
MAM04035lu	trptyrgln[lu]	Tryptophanyl-Tyrosyl-Glutamine	lu	0	C25H29N5O6
MAM04035luSI	trptyrgln[luSI]	Tryptophanyl-Tyrosyl-Glutamine	luSI	0	C25H29N5O6
MAM04036d	trptyrtyr[d]	Tryptophanyl-Tyrosyl-Tyrosine	d	0	C29H30N4O6
MAM04036lu	trptyrtyr[lu]	Tryptophanyl-Tyrosyl-Tyrosine	lu	0	C29H30N4O6
MAM04036luSI	trptyrtyr[luSI]	Tryptophanyl-Tyrosyl-Tyrosine	luSI	0	C29H30N4O6
MAM04037d	trpvalasp[d]	Tryptophanyl-Valyl-Aspartate	d	-1	C20H25N4O6
MAM04037lu	trpvalasp[lu]	Tryptophanyl-Valyl-Aspartate	lu	-1	C20H25N4O6
MAM04037luSI	trpvalasp[luSI]	Tryptophanyl-Valyl-Aspartate	luSI	-1	C20H25N4O6
MAM04043d	tyrala[d]	Tyrosyl-Alanine	d	0	C12H16N2O4
MAM04043lu	tyrala[lu]	Tyrosyl-Alanine	lu	0	C12H16N2O4
MAM04043luSI	tyrala[luSI]	Tyrosyl-Alanine	luSI	0	C12H16N2O4
MAM04044d	tyralaphe[d]	Tyrosyl-Alaninyl-Phenylalanine	d	0	C21H25N3O5
MAM04044lu	tyralaphe[lu]	Tyrosyl-Alaninyl-Phenylalanine	lu	0	C21H25N3O5
MAM04044luSI	tyralaphe[luSI]	Tyrosyl-Alaninyl-Phenylalanine	luSI	0	C21H25N3O5
MAM04045d	tyrargglu[d]	Tyrosyl-Arginyl-Glutamate	d	0	C20H30N6O7
MAM04045lu	tyrargglu[lu]	Tyrosyl-Arginyl-Glutamate	lu	0	C20H30N6O7
MAM04045luSI	tyrargglu[luSI]	Tyrosyl-Arginyl-Glutamate	luSI	0	C20H30N6O7
MAM04046d	tyrargser[d]	Tyrosyl-Arginyl-Serine	d	1	C18H29N6O6
MAM04046lu	tyrargser[lu]	Tyrosyl-Arginyl-Serine	lu	1	C18H29N6O6
MAM04046luSI	tyrargser[luSI]	Tyrosyl-Arginyl-Serine	luSI	1	C18H29N6O6
MAM04047d	tyrasparg[d]	Tyrosyl-Aspartyl-Arginine	d	0	C19H28N6O7
MAM04047lu	tyrasparg[lu]	Tyrosyl-Aspartyl-Arginine	lu	0	C19H28N6O7
MAM04047luSI	tyrasparg[luSI]	Tyrosyl-Aspartyl-Arginine	luSI	0	C19H28N6O7
MAM04048d	tyrcysgly[d]	Tyrosyl-Cysteinyl-Glycine	d	0	C14H19N3O5S
MAM04048lu	tyrcysgly[lu]	Tyrosyl-Cysteinyl-Glycine	lu	0	C14H19N3O5S
MAM04048luSI	tyrcysgly[luSI]	Tyrosyl-Cysteinyl-Glycine	luSI	0	C14H19N3O5S
MAM04049d	tyrcysthr[d]	Tyrosyl-Cysteinyl-Threonine	d	0	C16H23N3O6S
MAM04049lu	tyrcysthr[lu]	Tyrosyl-Cysteinyl-Threonine	lu	0	C16H23N3O6S
MAM04049luSI	tyrcysthr[luSI]	Tyrosyl-Cysteinyl-Threonine	luSI	0	C16H23N3O6S
MAM04050d	tyrglu[d]	Tyrosyl-Glutamate	d	-1	C14H17N2O6
MAM04050lu	tyrglu[lu]	Tyrosyl-Glutamate	lu	-1	C14H17N2O6
MAM04050luSI	tyrglu[luSI]	Tyrosyl-Glutamate	luSI	-1	C14H17N2O6
MAM04051d	tyrleuarg[d]	Tyrosyl-Leucyl-Arginine	d	1	C21H35N6O5
MAM04051lu	tyrleuarg[lu]	Tyrosyl-Leucyl-Arginine	lu	1	C21H35N6O5
MAM04051luSI	tyrleuarg[luSI]	Tyrosyl-Leucyl-Arginine	luSI	1	C21H35N6O5
MAM04052d	tyrphetyr[d]	Tyrosyl-Phenylalanyl-Tyrosine	d	0	C27H29N3O6
MAM04052lu	tyrphetyr[lu]	Tyrosyl-Phenylalanyl-Tyrosine	lu	0	C27H29N3O6
MAM04052luSI	tyrphetyr[luSI]	Tyrosyl-Phenylalanyl-Tyrosine	luSI	0	C27H29N3O6
MAM04053d	tyrthr[d]	Tyrosyl-Threonine	d	0	C13H18N2O5
MAM04053lu	tyrthr[lu]	Tyrosyl-Threonine	lu	0	C13H18N2O5
MAM04053luSI	tyrthr[luSI]	Tyrosyl-Threonine	luSI	0	C13H18N2O5
MAM04054d	tyrtrpphe[d]	Tyrosyl-Tryptophanyl-Phenylalanine	d	0	C29H30N4O5
MAM04054lu	tyrtrpphe[lu]	Tyrosyl-Tryptophanyl-Phenylalanine	lu	0	C29H30N4O5
MAM04054luSI	tyrtrpphe[luSI]	Tyrosyl-Tryptophanyl-Phenylalanine	luSI	0	C29H30N4O5
MAM04055d	tyrtyr[d]	Tyrosyl-Tyrosine	d	0	C18H20N2O5
MAM04055lu	tyrtyr[lu]	Tyrosyl-Tyrosine	lu	0	C18H20N2O5
MAM04055luSI	tyrtyr[luSI]	Tyrosyl-Tyrosine	luSI	0	C18H20N2O5
MAM04056d	tyrvalmet[d]	Tyrosyl-Valyl-Methionine	d	0	C19H29N3O5S
MAM04056lu	tyrvalmet[lu]	Tyrosyl-Valyl-Methionine	lu	0	C19H29N3O5S
MAM04056luSI	tyrvalmet[luSI]	Tyrosyl-Valyl-Methionine	luSI	0	C19H29N3O5S
MAM04062d	valarggly[d]	Valyl-Arginyl-Glycine	d	1	C13H27N6O4
MAM04062lu	valarggly[lu]	Valyl-Arginyl-Glycine	lu	1	C13H27N6O4
MAM04062luSI	valarggly[luSI]	Valyl-Arginyl-Glycine	luSI	1	C13H27N6O4
MAM04063d	valhisasn[d]	Valyl-Histidyl-Asparagine	d	0	C15H24N6O5
MAM04063lu	valhisasn[lu]	Valyl-Histidyl-Asparagine	lu	0	C15H24N6O5
MAM04063luSI	valhisasn[luSI]	Valyl-Histidyl-Asparagine	luSI	0	C15H24N6O5
MAM04064d	valleuphe[d]	Valyl-Leucyl-Phenylalanine	d	0	C20H31N3O4
MAM04064lu	valleuphe[lu]	Valyl-Leucyl-Phenylalanine	lu	0	C20H31N3O4
MAM04064luSI	valleuphe[luSI]	Valyl-Leucyl-Phenylalanine	luSI	0	C20H31N3O4
MAM04065d	vallystyr[d]	Valyl-Lysyl-Tyrosine	d	1	C20H33N4O5
MAM04065lu	vallystyr[lu]	Valyl-Lysyl-Tyrosine	lu	1	C20H33N4O5
MAM04065luSI	vallystyr[luSI]	Valyl-Lysyl-Tyrosine	luSI	1	C20H33N4O5
MAM04066d	valphearg[d]	Valyl-Phenylalanyl-Arginine	d	1	C20H33N6O4
MAM04066lu	valphearg[lu]	Valyl-Phenylalanyl-Arginine	lu	1	C20H33N6O4
MAM04066luSI	valphearg[luSI]	Valyl-Phenylalanyl-Arginine	luSI	1	C20H33N6O4
MAM04067d	valprotrp[d]	Valyl-Prolyl-Tryptophan	d	0	C21H28N4O4
MAM04067lu	valprotrp[lu]	Valyl-Prolyl-Tryptophan	lu	0	C21H28N4O4
MAM04067luSI	valprotrp[luSI]	Valyl-Prolyl-Tryptophan	luSI	0	C21H28N4O4
MAM04068d	valserarg[d]	Valyl-Seryl-Arginine	d	1	C14H29N6O5
MAM04068lu	valserarg[lu]	Valyl-Seryl-Arginine	lu	1	C14H29N6O5
MAM04068luSI	valserarg[luSI]	Valyl-Seryl-Arginine	luSI	1	C14H29N6O5
MAM04069d	valtrpphe[d]	Valyl-Tryptophanyl-Phenylalanine	d	0	C25H30N4O4
MAM04069lu	valtrpphe[lu]	Valyl-Tryptophanyl-Phenylalanine	lu	0	C25H30N4O4
MAM04069luSI	valtrpphe[luSI]	Valyl-Tryptophanyl-Phenylalanine	luSI	0	C25H30N4O4
MAM04070d	valtrpval[d]	Valyl-Tryptophanyl-Valine	d	0	C21H30N4O4
MAM04070lu	valtrpval[lu]	Valyl-Tryptophanyl-Valine	lu	0	C21H30N4O4
MAM04070luSI	valtrpval[luSI]	Valyl-Tryptophanyl-Valine	luSI	0	C21H30N4O4
MAM04071d	valval[d]	Valyl-Valine	d	0	C10H20N2O3
MAM04071lu	valval[lu]	Valyl-Valine	lu	0	C10H20N2O3
MAM04071luSI	valval[luSI]	Valyl-Valine	luSI	0	C10H20N2O3
MAM04016d	trpglyasp[d]	Tryptophanyl-Glycyl-Aspartate	d	-1	C17H19N4O6
MAM04016lu	trpglyasp[lu]	Tryptophanyl-Glycyl-Aspartate	lu	-1	C17H19N4O6
MAM04016luSI	trpglyasp[luSI]	Tryptophanyl-Glycyl-Aspartate	luSI	-1	C17H19N4O6
MAM01002d	4hoxpacd[d]	4-Hydroxyphenylacetaldehyde	d	0	C8H8O2
MAM01002lu	4hoxpacd[lu]	4-Hydroxyphenylacetaldehyde	lu	0	C8H8O2
MAM02440d	HC00319[d]	Malonic acid	d	-2	C3H2O4
MAM02440lu	HC00319[lu]	Malonic acid	lu	-2	C3H2O4
MAM03395d	Ser_Thr[d]	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)	d	0	XH
MAM03395lu	Ser_Thr[lu]	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)	lu	0	XH
MAM02960d	T_antigen[d]	T-Antigen (Core 1)	d	0	C14H24NO10X
MAM02960lu	T_antigen[lu]	T-Antigen (Core 1)	lu	0	C14H24NO10X
MAM03000d	Tn_antigen[d]	Tn Antigen	d	0	C8H14NO5X
MAM03000lu	Tn_antigen[lu]	Tn Antigen	lu	0	C8H14NO5X
MAM01599d	cbl2[d]	Cob(II)alamin	d	0	C62H92CoN13O14P
MAM01599lu	cbl2[lu]	Cob(II)alamin	lu	0	C62H92CoN13O14P
MAM03510d	ch4s[d]	Methanethiol	d	0	CH4S
MAM03510lu	ch4s[lu]	Methanethiol	lu	0	CH4S
MAM01607d	core2[d]	Core 2	d	0	C22H37N2O15X
MAM01607lu	core2[lu]	Core 2	lu	0	C22H37N2O15X
MAM01608d	core3[d]	Core 3	d	0	C16H27N2O10X
MAM01608lu	core3[lu]	Core 3	lu	0	C16H27N2O10X
MAM01611d	core6[d]	Core 6	d	0	C16H27N2O10X
MAM01611lu	core6[lu]	Core 6	lu	0	C16H27N2O10X
MAM01642d	datp[d]	Deoxyadenosine triphosphate	d	-4	C10H12N5O12P3
MAM01642lu	datp[lu]	Deoxyadenosine triphosphate	lu	-4	C10H12N5O12P3
MAM02372d	fuc1p_L[d]	Fucose 1-phosphate	d	-2	C6H11O8P
MAM02372lu	fuc1p_L[lu]	Fucose 1-phosphate	lu	-2	C6H11O8P
MAM01968d	g6p[d]	Glucose 6-phosphate	d	-2	C6H11O9P
MAM01968lu	g6p[lu]	Glucose 6-phosphate	lu	-2	C6H11O9P
MAM01997d	gcald[d]	Glycolaldehyde	d	0	C2H4O2
MAM01997lu	gcald[lu]	Glycolaldehyde	lu	0	C2H4O2
MAM03614d	glutar[d]	Glutaric acid	d	-2	C5H6O4
MAM03614lu	glutar[lu]	Glutaric acid	lu	-2	C5H6O4
MAM02140d	ha_deg1[d]	Hyaluronan Degradation Product 1	d	-1	C22H33N2O16
MAM02140lu	ha_deg1[lu]	Hyaluronan Degradation Product 1	lu	-1	C22H33N2O16
MAM03701d	indole[d]	Indole	d	0	C8H7N
MAM03701lu	indole[lu]	Indole	lu	0	C8H7N
MAM02455d	man6p[d]	Mannose 6-phosphate	d	-2	C6H11O9P
MAM02455lu	man6p[lu]	Mannose 6-phosphate	lu	-2	C6H11O9P
MAM02906d	sT_antigen[d]	Sialyl-T Antigen	d	-1	C25H40N2O18X
MAM02906lu	sT_antigen[lu]	Sialyl-T Antigen	lu	-1	C25H40N2O18X
MAM02887d	selni[d]	Selenite	d	-2	SeO3
MAM02887lu	selni[lu]	Selenite	lu	-2	SeO3
MAM01744d	ser_D[d]	D-Serine	d	0	C3H7NO3
MAM01744lu	ser_D[lu]	D-Serine	lu	0	C3H7NO3
MAM02147d	oh1[d]	Hydroxide	d	-1	HO
MAM02147lu	oh1[lu]	Hydroxide	lu	-1	HO
