Row	AdultMale_Adipocytes	ElderlyMale_Adipocytes	AdultFemale_Adipocytes	ElderlyFemale_Adipocytes	AdultMale_Agland	ElderlyMale_Agland	AdultFemale_Agland	ElderlyFemale_Agland	AdultMale_Brain	ElderlyMale_Brain	AdultFemale_Brain	ElderlyFemale_Brain	AdultMale_Colon	ElderlyMale_Colon	AdultFemale_Colon	ElderlyFemale_Colon	AdultMale_Heart	ElderlyMale_Heart	AdultFemale_Heart	ElderlyFemale_Heart	AdultMale_Kidney	ElderlyMale_Kidney	AdultFemale_Kidney	ElderlyFemale_Kidney	AdultMale_Liver	ElderlyMale_Liver	AdultFemale_Liver	ElderlyFemale_Liver	AdultMale_Lung	ElderlyMale_Lung	AdultFemale_Lung	ElderlyFemale_Lung	AdultMale_Muscle	ElderlyMale_Muscle	AdultFemale_Muscle	ElderlyFemale_Muscle	AdultMale_Pancreas	ElderlyMale_Pancreas	AdultFemale_Pancreas	ElderlyFemale_Pancreas	AdultMale_Scord	ElderlyMale_Scord	AdultFemale_Scord	ElderlyFemale_Scord	AdultMale_sIEC	ElderlyMale_sIEC	AdultFemale_sIEC	ElderlyFemale_sIEC	AdultMale_Skin	ElderlyMale_Skin	AdultFemale_Skin	ElderlyFemale_Skin	AdultMale_Spleen	ElderlyMale_Spleen	AdultFemale_Spleen	ElderlyFemale_Spleen	AdultMale_Stomach	ElderlyMale_Stomach	AdultFemale_Stomach	ElderlyFemale_Stomach	AdultMale_Thyroidgland	ElderlyMale_Thyroidgland	AdultFemale_Thyroidgland	ElderlyFemale_Thyroidgland	AdultMale_Urinarybladder	ElderlyMale_Urinarybladder	AdultFemale_Urinarybladder	ElderlyFemale_Urinarybladder
Phenylalanine metabolism	121.739130434783	121.739130434783	121.739130434783	121.739130434783	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	121.739130434783	121.739130434783	121.739130434783	121.739130434783	121.739130434783	121.739130434783	121.739130434783	121.739130434783	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391	-26.0869565217391
Protein assembly	-13.5959339263024	-13.5959339263024	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-13.5959339263024	-4.95552731893266	-4.95552731893266	-13.5959339263024	3.6848792884371	-13.5959339263024	-13.5959339263024	-4.95552731893266	-13.5959339263024	-13.5959339263024	29.6060991105464	29.6060991105464	20.9656925031766	29.6060991105464	46.8869123252859	46.8869123252859	46.8869123252859	46.8869123252859	12.3252858958069	12.3252858958069	12.3252858958069	12.3252858958069	-22.2363405336722	-22.2363405336722	-22.2363405336722	-22.2363405336722	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	20.9656925031766	20.9656925031766	20.9656925031766	20.9656925031766	-4.95552731893266	-4.95552731893266	-4.95552731893266	-13.5959339263024	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-4.95552731893266	-13.5959339263024	-13.5959339263024	-13.5959339263024	-13.5959339263024
Protein degradation	-2.94380017841213	-2.94380017841213	-2.94380017841213	3.12221231043711	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	3.12221231043711	-2.94380017841213	3.12221231043711	-2.94380017841213	-2.94380017841213	-2.94380017841213	-9.00981266726137	-2.94380017841213	3.12221231043711	3.12221231043711	-2.94380017841213	3.12221231043711	3.12221231043711	9.18822479928636	3.12221231043711	3.12221231043711	3.12221231043711	3.12221231043711	3.12221231043711	3.12221231043711	-9.00981266726137	-9.00981266726137	-9.00981266726137	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	3.12221231043711	3.12221231043711	3.12221231043711	3.12221231043711	3.12221231043711	3.12221231043711	3.12221231043711	9.18822479928636	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	-2.94380017841213	39.5182872435326	-2.94380017841213	3.12221231043711	3.12221231043711	21.3202497769848	3.12221231043711	-2.94380017841213	-9.00981266726137	-2.94380017841213	-2.94380017841213
Protein modification	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	21.4285714285714	21.4285714285714	-27.1428571428571	21.4285714285714	-27.1428571428571	-27.1428571428571	-27.1428571428571	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	21.4285714285714	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	-27.1428571428571	21.4285714285714	-27.1428571428571	21.4285714285714	-27.1428571428571
Riboflavin metabolism	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	20.9964412811388	-3.20284697508898	20.9964412811388	20.9964412811388	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	-27.4021352313167	-27.4021352313167	-27.4021352313167	-27.4021352313167	20.9964412811388	20.9964412811388	20.9964412811388	20.9964412811388	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	20.9964412811388	20.9964412811388	20.9964412811388	-27.4021352313167	-27.4021352313167	-27.4021352313167	-27.4021352313167	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	-27.4021352313167	-3.20284697508898	-27.4021352313167	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	20.9964412811388	20.9964412811388	20.9964412811388	20.9964412811388	20.9964412811388	-27.4021352313167	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	-3.20284697508898	20.9964412811388	20.9964412811388	20.9964412811388	20.9964412811388	20.9964412811388	-3.20284697508898	-3.20284697508898	-3.20284697508898
Serotonin and melatonin biosynthesis	-13.0063965884861	-13.0063965884861	1.49253731343283	1.49253731343283	15.9914712153518	1.49253731343283	1.49253731343283	1.49253731343283	-13.0063965884861	-13.0063965884861	-13.0063965884861	-13.0063965884861	15.9914712153518	15.9914712153518	15.9914712153518	1.49253731343283	-13.0063965884861	-13.0063965884861	-13.0063965884861	1.49253731343283	15.9914712153518	15.9914712153518	15.9914712153518	1.49253731343283	15.9914712153518	15.9914712153518	1.49253731343283	15.9914712153518	-13.0063965884861	1.49253731343283	1.49253731343283	-13.0063965884861	1.49253731343283	-13.0063965884861	-13.0063965884861	-13.0063965884861	15.9914712153518	15.9914712153518	1.49253731343283	1.49253731343283	-13.0063965884861	-13.0063965884861	-27.5053304904051	-13.0063965884861	15.9914712153518	15.9914712153518	59.4882729211087	15.9914712153518	1.49253731343283	-13.0063965884861	-13.0063965884861	1.49253731343283	-13.0063965884861	1.49253731343283	1.49253731343283	-13.0063965884861	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	-13.0063965884861	-13.0063965884861	1.49253731343283	-13.0063965884861	1.49253731343283	1.49253731343283
Steroid metabolism	0.890207715133528	-1.63204747774481	-4.15430267062315	0.890207715133528	46.2908011869436	48.813056379822	46.2908011869436	58.9020771513353	-26.8545994065282	-24.3323442136499	-34.4213649851632	-31.8991097922849	21.0682492581602	3.41246290801187	21.0682492581602	31.1572700296736	-26.8545994065282	-29.3768545994065	-31.8991097922849	-26.8545994065282	8.45697329376854	8.45697329376854	16.0237388724036	8.45697329376854	26.1127596439169	21.0682492581602	26.1127596439169	23.5905044510386	-11.7210682492582	-11.7210682492582	-9.19881305637982	-6.67655786350149	-31.8991097922849	-19.2878338278932	-26.8545994065282	-16.7655786350148	-31.8991097922849	-29.3768545994065	-31.8991097922849	-31.8991097922849	-14.2433234421365	-24.3323442136499	-29.3768545994065	-16.7655786350148	23.5905044510386	26.1127596439169	23.5905044510386	23.5905044510386	3.41246290801187	5.9347181008902	-19.2878338278932	-4.15430267062315	8.45697329376854	16.0237388724036	10.9792284866469	-1.63204747774481	-6.67655786350149	-11.7210682492582	-9.19881305637982	-4.15430267062315	13.5014836795252	21.0682492581602	16.0237388724036	16.0237388724036	8.45697329376854	-6.67655786350149	0.890207715133528	10.9792284866469
Thiamine metabolism	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	-30.7888040712468	-30.7888040712468	-30.7888040712468	-30.7888040712468	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	21.1195928753181	-30.7888040712468	-30.7888040712468	-48.0916030534351	-13.4860050890585	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977	3.81679389312977
Tyrosine metabolism	5.39818278995189	9.03260288615713	5.39818278995189	5.39818278995189	5.39818278995189	1.76376269374666	1.76376269374666	5.39818278995189	-5.50507749866382	-5.50507749866382	-9.13949759486906	-12.7739176910743	5.39818278995189	5.39818278995189	9.03260288615713	9.03260288615713	9.03260288615713	1.76376269374666	12.6670229823624	5.39818278995189	-5.50507749866382	-1.87065740245858	-1.87065740245858	-5.50507749866382	-20.0427578834848	-23.67717797969	-12.7739176910743	-20.0427578834848	-5.50507749866382	-5.50507749866382	-1.87065740245858	-5.50507749866382	-16.4083377872795	-9.13949759486906	-5.50507749866382	-5.50507749866382	-5.50507749866382	-5.50507749866382	-9.13949759486906	-1.87065740245858	-5.50507749866382	-20.0427578834848	-27.3115980758952	-12.7739176910743	9.03260288615713	5.39818278995189	9.03260288615713	9.03260288615713	19.9358631747728	19.9358631747728	16.3014430785676	19.9358631747728	5.39818278995189	1.76376269374666	5.39818278995189	1.76376269374666	5.39818278995189	1.76376269374666	-1.87065740245858	5.39818278995189	5.39818278995189	9.03260288615713	5.39818278995189	5.39818278995189	9.03260288615713	-5.50507749866382	5.39818278995189	1.76376269374666
Ubiquinone synthesis	-35.3919239904988	-3.08788598574822	-3.08788598574822	45.3681710213777	45.3681710213777	-3.08788598574822	13.0641330166271	-3.08788598574822	-35.3919239904988	-3.08788598574822	-35.3919239904988	13.0641330166271	13.0641330166271	45.3681710213777	13.0641330166271	-35.3919239904988	-3.08788598574822	13.0641330166271	-35.3919239904988	-3.08788598574822	-35.3919239904988	-35.3919239904988	13.0641330166271	13.0641330166271	45.3681710213777	-3.08788598574822	-3.08788598574822	-35.3919239904988	45.3681710213777	-3.08788598574822	13.0641330166271	45.3681710213777	-3.08788598574822	-35.3919239904988	-3.08788598574822	13.0641330166271	-35.3919239904988	-35.3919239904988	13.0641330166271	13.0641330166271	-3.08788598574822	-3.08788598574822	45.3681710213777	-3.08788598574822	-35.3919239904988	45.3681710213777	13.0641330166271	13.0641330166271	-3.08788598574822	45.3681710213777	13.0641330166271	13.0641330166271	-19.2399049881235	45.3681710213777	-35.3919239904988	-19.2399049881235	13.0641330166271	-3.08788598574822	-35.3919239904988	-3.08788598574822	13.0641330166271	-35.3919239904988	-3.08788598574822	45.3681710213777	-35.3919239904988	-35.3919239904988	-35.3919239904988	13.0641330166271
Vitamin A metabolism	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	30.2681992337165	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	-47.8927203065134	-47.8927203065134	-47.8927203065134	-47.8927203065134	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	30.2681992337165	4.21455938697318	4.21455938697318	4.21455938697318	30.2681992337165	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318	-21.8390804597701	-21.8390804597701	-47.8927203065134	-47.8927203065134	4.21455938697318	4.21455938697318	4.21455938697318	4.21455938697318
Vitamin B2 metabolism	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	-100	-100	-100	-100	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	-100	-100	-100	-100	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	-100	38.7755102040816	38.7755102040816	38.7755102040816	-100	-100	-100	-100	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	-100	-100	-100	-100	38.7755102040816	38.7755102040816	-100	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	-100	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816	38.7755102040816
Vitamin C metabolism	-100	112.5	112.5	-100	-100	112.5	-100	112.5	-100	112.5	-100	-100	112.5	112.5	-100	-100	112.5	-100	-100	-100	-100	-100	112.5	-100	112.5	112.5	-100	-100	-100	112.5	112.5	-100	-100	112.5	-100	112.5	112.5	112.5	112.5	112.5	112.5	112.5	-100	-100	-100	112.5	112.5	-100	112.5	-100	112.5	112.5	-100	-100	-100	112.5	-100	112.5	112.5	112.5	-100	112.5	-100	-100	-100	-100	112.5	-100
