rxns	formulas	model_ranges	ecModel_ranges	subSystems
MAR06761	3,4-dihydroxyphenylacetaldehyde[c] + H2O[c] + NADP+[c] => 3,4-dihydroxyphenylacetate[c] + 2 H+[c] + NADPH[c]	511.188210402966	0.0351680720375832	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06762	3,4-dihydroxyphenylacetate[c] + SAM[c] => H+[c] + homovanillate[c] + SAH[c]	104.999999999973	0.0179029615095947	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06763	dopamine[c] + SAM[c] => 3-methoxytyramine[c] + H+[c] + SAH[c]	104.999999999993	0.00920373385197146	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06764	3-methoxytyramine[c] + H2O[c] + O2[c] => 3-methoxy-4-hydroxyphenylacetaldehyde[c] + H+[c] + H2O2[c] + NH3[c]	105.00000000007	0.0171967160099952	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06765	3-methoxytyramine[c] + acetaldehyde[c] <=> H2O[c] + N-methylsalsolinol[c]	210.000000000018	0.0282710183963993	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06766	3-methoxy-4-hydroxyphenylacetaldehyde[c] + H2O[c] + NAD+[c] => 2 H+[c] + homovanillate[c] + NADH[c]	104.999999999979	0.0171842263390086	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06767	3-methoxy-4-hydroxyphenylacetaldehyde[c] + H2O[c] + NADP+[c] => 2 H+[c] + homovanillate[c] + NADPH[c]	105.000000000004	0.0171967160101327	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06768	AKG[c] + tyrosine[c] => 4-hydroxyphenylpyruvate[c] + glutamate[c]	1000	1.30251488685293	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06770	H2O[c] + O2[c] + tyrosine[c] => 4-hydroxyphenylpyruvate[c] + H+[c] + H2O2[c] + NH3[c]	1000	0.620097407800635	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06772	4-hydroxyphenylpyruvate[c] + O2[c] => CO2[c] + homogentisate[c]	511.188210402988	0.0703473211433715	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06774	homogentisate[c] + O2[c] => 4-maleylacetoacetate[c] + H+[c]	255.594105201498	0.0585472488963696	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06776	4-maleylacetoacetate[c] => fumarylacetoacetate[c]	255.594105201488	0.0585472488323704	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06778	fumarylacetoacetate[c] + H2O[c] => acetoacetate[c] + fumarate[c] + H+[c]	255.594105201503	0.0585472486061998	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06782	4-hydroxyphenylpyruvate[c] + H+[c] + NADH[c] => 4-hydroxyphenyllactate[c] + NAD+[c]	1000	0.337007380659254	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06783	4-hydroxyphenyllactate[c] => 4-coumarate[c] + H2O[c]	1000	0.0609406171037835	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06784	4-coumarate[c] + ATP[c] + CoA[c] => 4-coumaroyl-CoA[c] + AMP[c] + PPi[c]	56.7104668824668	0.0609406171423054	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06785	4-coumaroyl-CoA[c] + CoA[c] + H2O[c] + NAD+[c] => 4-hydroxybenzoyl-CoA[c] + acetyl-CoA[c] + H+[c] + NADH[c]	56.7104668824668	0.0609406171423054	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06786	4-hydroxybenzoyl-CoA[c] + H2O[c] => 4-hydroxybenzoate[c] + CoA[c] + H+[c]	56.7104668824668	0.0609406171423054	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06787	H+[c] + tyrosine[c] => CO2[c] + tyramine[c]	1000	0.0548352578772226	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06789	H2O[c] + O2[c] + tyramine[c] => 4-hydroxyphenylacetaldehyde[c] + H+[c] + H2O2[c] + NH3[c]	1000	0.0445264376086651	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06790	4-hydroxyphenylacetaldehyde[c] + H2O[c] + NAD+[c] => 4-hydroxyphenylacetate[c] + 2 H+[c] + NADH[c]	1000	0.044466287200844	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06791	4-hydroxyphenylacetaldehyde[c] + H2O[c] + NADP+[c] => 4-hydroxyphenylacetate[c] + 2 H+[c] + NADPH[c]	1000	0.0445048594684078	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06807	6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline[c] + H2O[c] <=> dopamine[c] + formaldehyde[c]	105.000000000007	0.028861114838077	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06808	dopamine[c] + H2O2[c] => dopamine-O-quinone[c] + 2 H2O[c]	343.384586554593	0.0479607545534301	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06811	5-S-glutathionyl-dopamine[c] <=> dopamine-O-quinone[c] + GSH[c]	23.3333333333214	0.0191500649605266	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06813	dopamine-O-quinone[c] + H2O2[c] => dopaminochrome[c] + H+[c] + 2 H2O[c]	129.841799837038	0.0326830896807931	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06817	dopaminochrome[c] + H+[c] + NADPH[c] <=> leukoaminochrome[c] + NADP+[c]	2000	0.165852210141919	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06826	3,3-diiodo-L-thyronine[c] + iodide[c] + NADP+[c] <=> NADPH[c] + triiodothyronine[c]	34.9999999999998	0.0047582997753175	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06829	3,3-diiodo-L-thyronine[c] + PAPS[c] => 3,3-diiodo-L-thyronine-4-O-sulfate[c] + H+[c] + PAP[c]	34.9999999999944	0.0378772117845497	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06831	3,3-diiodo-L-thyronine-4-O-sulfate[c] + H2O[c] => 3,3-diiodo-L-thyronine[c] + H+[c] + sulfate[c]	34.9999999999944	0.0378772117845497	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06834	3,3-diiodo-L-thyronine[c] + iodide[c] + NADP+[c] <=> NADPH[c] + reverse triiodthyronine[c]	34.9999999999998	0.00475829978205218	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06838	PAPS[c] + reverse triiodthyronine[c] => 3,5,3-triiodothyronine-4-sulfate[c] + H+[c] + PAP[c]	35.000000000007	0.0378772117805017	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06839	3,5,3-triiodothyronine-4-sulfate[c] + H2O[c] => H+[c] + reverse triiodthyronine[c] + sulfate[c]	34.9999999999993	0.0378772116239983	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06844	3,5-diiodo-L-thyronine[c] + PAPS[c] => 3,5-diiodo-L-thyronine-4-O-sulfate[c] + H+[c] + PAP[c]	34.9999999999871	0.0378772117845497	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06845	3,5-diiodo-L-thyronine-4-O-sulfate[c] + H2O[c] => 3,5-diiodo-L-thyronine[c] + H+[c] + sulfate[c]	34.999999999977	0.0378772117845497	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06850	3-monoiodo-L-thyronine[c] + PAPS[c] => 3-monoiodo-L-thyronine-4-O-sulfate[c] + H+[c] + PAP[c]	34.9999999999731	0.037877211784549	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06851	3-monoiodo-L-thyronine-4-O-sulfate[c] + H2O[c] => 3-monoiodo-L-thyronine[c] + H+[c] + sulfate[c]	34.9999999999798	0.037877211784549	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06874	O2[c] + tyrosine[c] => H2O[c] + L-dopaquinone[c]	511.188210402988	0.262462303857544	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06875	2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c] + H+[c] <=> L-dopaquinone[c]	408.950568322384	0.105666076445473	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06876	2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c] + L-dopaquinone[c] <=> L-dopa[c] + L-dopachrome[c]	1997.52259965258	0.335017205236982	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06877	5-S-cysteinyldopa[c] <=> cysteine[c] + L-dopaquinone[c]	1020.02002457402	0.288020552147321	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06883	5-S-glutathionyl-L-dopa[c] <=> GSH[c] + L-dopaquinone[c]	23.3333333333348	0.0280504695293077	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR06888	L-dopachrome[c] => 5,6-dihydroxyindole-2-carboxylate[c]	204.475284161192	0.0528330375089139	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR07628	O2[c] + phenylalanine[c] => 2-phenylacetamide[c] + CO2[c] + H2O[c]	511.188210402986	0.251349548128006	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR07756	2-phenylacetamide[c] + H2O[c] => H+[c] + NH3[c] + phenylacetate[c]	511.188210402986	0.251349548128006	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR08539	O2[c] + phenylalanine[c] + tetrahydrobiopterin[c] => 4alpha-hydroxytetrahydrobiopterin[c] + tyrosine[c]	511.188210402983	0.170844616386331	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR08794	ATP[c] + CoA[c] + phenylacetate[c] => AMP[c] + phenylacetyl-CoA[c] + PPi[c]	56.7078129673948	0.074342950652984	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR08795	glutamine[c] + phenylacetyl-CoA[c] => CoA[c] + phenylacetylglutamine[c]	56.7078129674021	0.0715624180929333	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR08796	glycine[c] + phenylacetyl-CoA[c] => CoA[c] + H+[c] + phenylacetylglycine[c]	56.7078129673971	0.0552393020273322	Phenylalanine, tyrosine and tryptophan biosynthesis
MAR03875	ATP[c] + H2O[c] + methionine[c] => Pi[c] + PPi[c] + SAM[c]	34.9999999999844	0.0751423738510817	Cysteine and methionine metabolism
MAR03877	H2O[c] + SAH[c] => adenosine[c] + homocysteine[c]	35.0053078301157	0.0766813346756593	Cysteine and methionine metabolism
MAR03879	homocysteine[c] + serine[c] => H2O[c] + L-cystathionine[c]	35.0053078301134	0.064971601864578	Cysteine and methionine metabolism
MAR03881	H2O[c] + L-cystathionine[c] => 2-oxobutyrate[c] + cysteine[c] + H+[c] + NH3[c]	35.0053078301072	0.0514516105163303	Cysteine and methionine metabolism
MAR03912	AKG[c] + cysteine[c] <=> glutamate[c] + mercaptopyruvate[c]	758.36372783866	0.346287228626997	Cysteine and methionine metabolism
MAR03917	5-methyl-THF[c] + homocysteine[c] => H+[c] + methionine[c] + THF[c]	35.0053078301025	0.0372711946811106	Cysteine and methionine metabolism
MAR03919	H2O[c] + N-acetylmethionine[c] <=> acetate[c] + methionine[c]	1992.28945045568	0.251585980485237	Cysteine and methionine metabolism
MAR03920	H2O[c] + homocysteine-thiolactone[c] <=> H+[c] + homocysteine[c]	35.0053078300841	0.0766503899210058	Cysteine and methionine metabolism
MAR03928	H+[c] + mercaptopyruvate[c] + sulfite[c] => H2S2O3[c] + pyruvate[c]	511.188210402971	0.0682549991854547	Cysteine and methionine metabolism
MAR03995	cystine[c] + H+[c] + NADPH[c] <=> 2 cysteine[c] + NADP+[c]	2000	0.568102636272261	Cysteine and methionine metabolism
MAR03996	cystine[c] + H+[c] + NADH[c] <=> 2 cysteine[c] + NAD+[c]	2000	0.542210131387737	Cysteine and methionine metabolism
MAR04189	H2O[m] + O2[m] + sulfite[m] => H2O2[m] + sulfate[m]	340.79214026866	0.0641779430717711	Cysteine and methionine metabolism
MAR04302	cysteine[c] + H2O[c] => 2 H+[c] + H2S[c] + NH3[c] + pyruvate[c]	1000	0.235408741491853	Cysteine and methionine metabolism
MAR04323	H+[c] + H2S[c] + serine[c] => cysteine[c] + H2O[c]	1000	0.151589495657839	Cysteine and methionine metabolism
MAR05381	PAPS[c] + thioredoxin[c] => 2 H+[c] + oxidized thioredoxin[c] + PAP[c] + sulfite[c]	34.9999999999816	0.0234664813199136	Cysteine and methionine metabolism
MAR05385	methylthioribose-1p[c] => S-methyl-5-thio-D-ribulose-1-phosphate[c]	23.3333333333344	0.0297137520037434	Cysteine and methionine metabolism
MAR05386	S-methyl-5-thio-D-ribulose-1-phosphate[c] => 2,3-diketo-5-methylthiopentyl-1-phosphate[c] + H2O[c]	23.3333333333344	0.0297137520037434	Cysteine and methionine metabolism
MAR05387	2,3-diketo-5-methylthiopentyl-1-phosphate[c] + H2O[c] => 1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c] + Pi[c]	23.3333333333317	0.0297137520925689	Cysteine and methionine metabolism
MAR05389	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c] + O2[c] => 4-methylthio-2-oxobutanoic acid[c] + formate[c] + 2 H+[c]	23.3333333333317	0.0297137520925689	Cysteine and methionine metabolism
MAR05390	H2O[c] + methionine[c] + O2[c] => 4-methylthio-2-oxobutanoic acid[c] + H+[c] + H2O2[c] + NH3[c]	1000	0.490029898431545	Cysteine and methionine metabolism
MAR05391	4-methylthio-2-oxobutanoic acid[c] + glutamate[c] => AKG[c] + methionine[c]	1000	0.49002989687602	Cysteine and methionine metabolism
MAR05418	CoA[m] + H+[m] + N-acetylmethionine[m] <=> acetyl-CoA[m] + methionine[m]	1000	0.066368972157351	Cysteine and methionine metabolism
MAR05419	CoA[m] + H+[m] + N-acetyl-L-cysteine[m] <=> acetyl-CoA[m] + cysteine[m]	1000	0.0715505975582754	Cysteine and methionine metabolism
MAR06515	mercaptopyruvate[c] + sulfite[c] => pyruvate[c] + thiosulfate[c]	503.701749180103	0.081737606808907	Cysteine and methionine metabolism
MAR06519	3-mercaptolactate[c] + NAD+[c] <=> H+[c] + mercaptopyruvate[c] + NADH[c]	513.717941872316	0.346287230807694	Cysteine and methionine metabolism
MAR08062	dehydroalanine[c] + NADPH[c] + PAPS[c] => L-cysteate[c] + NADP+[c] + PAP[c]	35.0000000000041	0.0272022993050777	Cysteine and methionine metabolism
MAR08066	3-sulfopyruvate[c] + glutamate[c] <=> AKG[c] + L-cysteate[c]	1340.79214026867	1.38223448007023	Cysteine and methionine metabolism
MAR08067	3-sulfopyruvate[m] + glutamate[m] <=> AKG[m] + L-cysteate[m]	1000	1.28689622455117	Cysteine and methionine metabolism
MAR08068	(S)-3-sulfolactate[c] + NAD+[c] <=> 3-sulfopyruvate[c] + H+[c] + NADH[c]	1340.79214026867	1.38223448564359	Cysteine and methionine metabolism
MAR08069	(S)-3-sulfolactate[m] + NAD+[m] <=> 3-sulfopyruvate[m] + H+[m] + NADH[m]	1000	1.28689622874386	Cysteine and methionine metabolism
MAR08682	cystine[c] + 2 GSH[c] <=> 2 cysteine[c] + GSSG[c]	2000	0.523468955910362	Cysteine and methionine metabolism
MAR08685	3-mercaptolactate[c] + cysteine[c] + NAD+[c] => 3-mercaptolactate-cysteine-disulfide[c] + H+[c] + NADH[c]	513.71794187232	0.346287229883065	Cysteine and methionine metabolism
MAR03868	GSSG[c] + H+[c] + NADH[c] => 2 GSH[c] + NAD+[c]	1000	1.07529641471246	Glutathione metabolism
MAR03869	GSSG[m] + H+[m] + NADH[m] => 2 GSH[m] + NAD+[m]	515.076879831872	0.507935127264185	Glutathione metabolism
MAR03889	5-oxoproline[c] + ATP[c] + 2 H2O[c] => ADP[c] + glutamate[c] + H+[c] + Pi[c]	34.9999999999966	0.00125521155921837	Glutathione metabolism
MAR03933	formylglutathione[c] + H+[c] + NADH[c] <=> hydroxymethylglutathione[c] + NAD+[c]	2000	0.836609221972979	Glutathione metabolism
MAR03937	formylglutathione[c] + H2O[c] => formate[c] + GSH[c] + H+[c]	105.000000000014	0.0504227805455785	Glutathione metabolism
MAR04116	2 GSH[c] + H2O2[c] => GSSG[c] + 2 H2O[c]	515.076879831912	1.0752970844495	Glutathione metabolism
MAR04120	2 GSH[e] + H2O2[e] => GSSG[e] + 2 H2O[e]	17.4999999999955	0.032980163408186	Glutathione metabolism
MAR04121	2 GSH[m] + H2O2[m] => GSSG[m] + 2 H2O[m]	515.076879831904	0.627969737095544	Glutathione metabolism
MAR04175	GSH[c] + H2O[c] => cys-gly[c] + glutamate[c]	35.0000000000068	0.0635802978993924	Glutathione metabolism
MAR04176	GSH[e] + H2O[e] => cys-gly[e] + glutamate[e]	35.0000000000227	0.0648853928506546	Glutathione metabolism
MAR04324	ATP[c] + cysteine[c] + glutamate[c] => ADP[c] + gamma-glutamyl-cysteine[c] + H+[c] + Pi[c]	69.9999999999681	0.0894079993732259	Glutathione metabolism
MAR04326	ATP[c] + gamma-glutamyl-cysteine[c] + glycine[c] => ADP[c] + GSH[c] + H+[c] + Pi[c]	35.0000000000052	0.0670296417332903	Glutathione metabolism
MAR04328	cys-gly[c] + H2O[c] => cysteine[c] + glycine[c]	34.9999999999983	0.0635802978748716	Glutathione metabolism
MAR04329	cys-gly[e] + H2O[e] => cysteine[e] + glycine[e]	34.9999999999895	0.0635794311505612	Glutathione metabolism
MAR04708	gamma-glutamyl-cysteine[c] => 5-oxoproline[c] + cysteine[c]	69.9999999999631	0.0894079992987515	Glutathione metabolism
MAR08769	alanine[c] + GSH[c] => (5-L-glutamyl)-L-amino acid[e] + cys-gly[e]	34.9999999999898	0.0648853931037552	Glutathione metabolism
MAR08770	(5-L-glutamyl)-L-amino acid[e] => 5-oxoproline[c] + alanine[c]	34.9999999999882	0.0623317687849415	Glutathione metabolism
MAR04078	H2O[c] + O2[c] + spermine[c] => 3-amino-propanal[c] + H2O2[c] + spermidine[c]	23.3333333333184	0.0209003638622915	Beta-alanine metabolism
MAR04079	3-amino-propanal[c] + H2O[c] + NADP+[c] => beta-alanine[c] + 2 H+[c] + NADPH[c]	23.3333333333334	0.0209003637894469	Beta-alanine metabolism
MAR04174	aspartate[c] + H+[c] => beta-alanine[c] + CO2[c]	1000	0.0763817592839766	Beta-alanine metabolism
MAR04330	3-oxopropanoate[m] + glutamate[m] <=> AKG[m] + beta-alanine[m]	1084.00000000001	0.130455725997622	Beta-alanine metabolism
MAR04347	3-ureidopropionate[c] + H+[c] + H2O[c] => beta-alanine[c] + CO2[c] + NH3[c]	22.6831251869575	0.00339026163584813	Beta-alanine metabolism
MAR04425	ATP[c] + beta-alanine[c] + histidine[c] => AMP[c] + carnosine[c] + H+[c] + PPi[c]	56.7078129673885	0.0567747361523124	Beta-alanine metabolism
MAR04427	carnosine[c] + H2O[c] => beta-alanine[c] + histidine[c]	56.7078129674007	0.0567747361628275	Beta-alanine metabolism
MAR04689	4-aminobutanal[c] + H2O[c] + NAD+[c] => 4-aminobutyrate[c] + 2 H+[c] + NADH[c]	1000	0.135241322180514	Beta-alanine metabolism
MAR04735	acrylyl-CoA[m] + H2O[m] <=> 3-hydroxypropionyl-CoA[m]	113.415625934809	0.130781134178623	Beta-alanine metabolism
MAR07991	H2O[c] + O2[c] + spermidine[c] => 1,3-diaminopropane[c] + 4-aminobutanal[c] + H2O2[c]	1000	0.0232807315244925	Beta-alanine metabolism
MAR07992	1,3-diaminopropane[c] + H2O[c] + O2[c] => 3-amino-propanal[c] + H+[c] + H2O2[c] + NH3[c]	23.3333333333321	0.018860534802551	Beta-alanine metabolism
MAR07993	3-amino-propanal[c] + H2O[c] + NAD+[c] => beta-alanine[c] + 2 H+[c] + NADH[c]	23.3333333333287	0.0206915496194013	Beta-alanine metabolism
MAR07647	D-alanine[x] + FAD[x] + H2O[x] => FADH2[x] + H+[x] + NH3[x] + pyruvate[x]	1000	0.0286041276760735	Metabolism of other amino acids
MAR03753	H2O[m] + methacrylyl-CoA[m] => 3-hydroxyisobutyryl-CoA[m]	113.415625934773	0.0485932945622241	Valine, leucine, and isoleucine metabolism
MAR03755	3-hydroxyisobutyryl-CoA[m] + H2O[m] => 3-hydroxyisobutyrate[m] + CoA[m] + H+[m]	113.415625934773	0.0485932945622241	Valine, leucine, and isoleucine metabolism
MAR03759	2-methyl-3-oxopropanoate[m] + H2O[m] + NAD+[m] => 2 H+[m] + methylmalonate[m] + NADH[m]	1000	0.0317060645770076	Valine, leucine, and isoleucine metabolism
MAR03763	CoA[m] + H+[m] + methylmalonate[m] => (R)-methylmalonyl-CoA[m] + H2O[m]	1000	0.0210449162397475	Valine, leucine, and isoleucine metabolism
MAR03773	3-methylcrotonyl-CoA[m] + ATP[m] + HCO3-[m] => 3-methylglutaconyl-CoA[m] + ADP[m] + H+[m] + Pi[m]	56.7078129673964	0.00612984034463504	Valine, leucine, and isoleucine metabolism
MAR03775	3-methylglutaconyl-CoA[m] + H2O[m] <=> HMG-CoA[m]	700.247717548695	0.0394513663845673	Valine, leucine, and isoleucine metabolism
MAR03785	H2O[m] + tiglyl-CoA[m] => (S)-3-hydroxy-2-methylbutyryl-CoA[m]	113.415625934778	0.0441949448388456	Valine, leucine, and isoleucine metabolism
MAR03790	2-methyl-3-oxopropanoate[c] + H2O[c] + O2[c] => H+[c] + H2O2[c] + methylmalonate[c]	1000	0.000402402271098001	Valine, leucine, and isoleucine metabolism
MAR03792	2-methyl-3-oxopropanoate[m] + glutamate[m] <=> AKG[m] + D-3-amino-isobutanoate[m]	2000	0.933985177879778	Valine, leucine, and isoleucine metabolism
MAR03796	AMP[m] + H+[m] + propanoyl-CoA[m] <=> CoA[m] + propinol adenylate[m]	56.7078129674048	0.179746393297324	Valine, leucine, and isoleucine metabolism
MAR03823	(S)-3-hydroxy-2-methylbutyryl-CoA[m] + NAD+[m] <=> 2-methylacetoacetyl-CoA[m] + H+[m] + NADH[m]	113.4156259348	0.0307989834189379	Valine, leucine, and isoleucine metabolism
MAR06416	lipoamide[m] + 2-(2-methyl-1-hydroxypropyl)thiamine diphosphate[m] => S-(2-methylpropanoyl)-dihydrolipoamide[m] + thiamin-PP[m]	976.905422842318	0.0485932948596481	Valine, leucine, and isoleucine metabolism
MAR04124	H+[r] + UDP-glucuronate[r] => CO2[r] + UDP-xylose[r]	3.68421052631391	0.000319520255181173	Amino sugar and nucleotide sugar metabolism
MAR04158	H+[c] + N-acetylglucosamine-1-phosphate[c] + UTP[c] => PPi[c] + UDP-N-acetylglucosamine[c]	56.7078129673935	0.024377851849946	Amino sugar and nucleotide sugar metabolism
MAR04159	UDP-N-acetyl-D-galactosamine[c] <=> UDP-N-acetylglucosamine[c]	60.0411463007285	0.0243813814098833	Amino sugar and nucleotide sugar metabolism
MAR04299	glucosamine-6-phosphate[c] + H2O[c] => fructose-6-phosphate[c] + H+[c] + NH3[c]	998.388291489308	0.482350510718679	Amino sugar and nucleotide sugar metabolism
MAR04300	fructose-6-phosphate[c] + glutamine[c] => glucosamine-6-phosphate[c] + glutamate[c]	998.388291489308	0.482350510697551	Amino sugar and nucleotide sugar metabolism
MAR04524	ATP[c] + N-acetylglucosamine[c] => ADP[c] + H+[c] + N-acetylglucosamine-6-phosphate[c]	56.7078129673903	0.0056115649018504	Amino sugar and nucleotide sugar metabolism
MAR04525	H2O[r] + UDP-N-acetylglucosamine[r] => H+[r] + N-acetyl-D-mannosamine[r] + UDP[r]	56.7078129674105	0.00478150007516573	Amino sugar and nucleotide sugar metabolism
MAR04526	H2O[c] + UDP-N-acetylglucosamine[c] => H+[c] + N-acetyl-D-mannosamine[c] + UDP[c]	56.7078129674115	0.00496596963942743	Amino sugar and nucleotide sugar metabolism
MAR04527	N-acetyl-D-mannosamine[c] <=> N-acetylglucosamine[c]	85.0617194510861	0.0105693848173389	Amino sugar and nucleotide sugar metabolism
MAR04528	ATP[c] + N-acetyl-D-mannosamine[c] => ADP[c] + H+[c] + N-acetylmannosamine-6-phosphate[c]	34.9999999999977	0.0238715443613846	Amino sugar and nucleotide sugar metabolism
MAR04529	H2O[c] + N-acetylmannosamine-6-phosphate[c] + PEP[c] => N-acetylneuraminate-9-phosphate[c] + Pi[c]	34.9999999999977	0.0238715443613846	Amino sugar and nucleotide sugar metabolism
MAR04530	H2O[c] + N-acetylneuraminate-9-phosphate[c] => N-acetylneuraminate[c] + Pi[c]	34.9999999999977	0.0238715443613846	Amino sugar and nucleotide sugar metabolism
MAR04531	H+[c] + N-acetylneuraminate[c] + NADH[c] + O2[c] => H2O[c] + NAD+[c] + neungc[c]	56.7078129673926	0.052012126423136	Amino sugar and nucleotide sugar metabolism
MAR04532	CTP[c] + neungc[c] => CMP-neuNGc[c] + PPi[c]	56.7078129673926	0.052012126423136	Amino sugar and nucleotide sugar metabolism
MAR04533	CMP-neuNGc[c] + H2O[c] + NAD+[c] => CMP-N-acetylneuraminate[c] + H+[c] + NADH[c] + O2[c]	56.7078129674131	0.0517257486373355	Amino sugar and nucleotide sugar metabolism
MAR04534	CMP-neuNGc[c] + H2O[c] + NADP+[c] => CMP-N-acetylneuraminate[c] + H+[c] + NADPH[c] + O2[c]	56.7078129674043	0.0517023704959621	Amino sugar and nucleotide sugar metabolism
MAR04536	CTP[n] + N-acetylneuraminate[n] => CMP-N-acetylneuraminate[n] + PPi[n]	56.7078129673962	0.0586749334181153	Amino sugar and nucleotide sugar metabolism
MAR04628	acetyl-CoA[c] + glucosamine-6-phosphate[c] => CoA[c] + H+[c] + N-acetylglucosamine-6-phosphate[c]	998.388291489308	0.189490455485066	Amino sugar and nucleotide sugar metabolism
MAR04629	H2O[c] + N-acetylglucosamine-6-phosphate[c] => acetate[c] + glucosamine-6-phosphate[c]	998.388291489308	0.189490455880295	Amino sugar and nucleotide sugar metabolism
MAR04631	N-acetylglucosamine-6-phosphate[c] => N-acetylglucosamine-1-phosphate[c]	56.7078129673935	0.024377851849946	Amino sugar and nucleotide sugar metabolism
MAR08366	ATP[c] + N-acetylgalactosamine[c] => ADP[c] + H+[c] + N-acetylgalactosamine-1-phosphate[c]	56.70781296736	0.105492070627114	Amino sugar and nucleotide sugar metabolism
MAR08367	ITP[c] + N-acetylgalactosamine[c] => H+[c] + IDP[c] + N-acetylgalactosamine-1-phosphate[c]	56.7078129673989	0.105431074900422	Amino sugar and nucleotide sugar metabolism
MAR08368	H+[c] + N-acetylgalactosamine-1-phosphate[c] + UTP[c] => PPi[c] + UDP-N-acetyl-D-galactosamine[c]	56.7078129674062	0.105492071042544	Amino sugar and nucleotide sugar metabolism
MAR08371	H2O[c] + mannose-6-phosphate[c] + PEP[c] => 3-deoxy-D-glycero-D-galacto-2-nonulosonic acid-9-phosphate[c] + Pi[c]	34.9999999999827	0.0100073564837423	Amino sugar and nucleotide sugar metabolism
MAR08372	3-deoxy-D-glycero-D-galacto-2-nonulosonic acid-9-phosphate[c] + H2O[c] => 3-deoxy-D-glycero-D-galacto-2-nonulosonic acid[c] + Pi[c]	34.9999999999827	0.0100073564837423	Amino sugar and nucleotide sugar metabolism
MAR08373	N-acetyl-D-mannosamine[c] + pyruvate[c] <=> N-acetylneuraminate[c]	91.7078129673816	0.0295742806804627	Amino sugar and nucleotide sugar metabolism
MAR08377	CTP[c] + N-acetylneuraminate[c] => CMP-N-acetylneuraminate[c] + PPi[c]	56.7078129674013	0.0689691993659934	Amino sugar and nucleotide sugar metabolism
MAR05130	ATP[c] + tRNA(tyr)[c] + tyrosine[c] => AMP[c] + L-tyrosyl-tRNA(tyr)[c] + PPi[c]	0.905172413793011	0.000981393114463058	Aminoacyl-tRNA biosynthesis
MAR05131	alanine[c] + ATP[c] + tRNA(ala)[c] => AMP[c] + L-alanyl-tRNA(ala)[c] + PPi[c]	2.6515151515152	0.00179885515424331	Aminoacyl-tRNA biosynthesis
MAR05132	arginine[c] + ATP[c] + tRNA(arg)[c] => AMP[c] + L-arginyl-tRNA(arg)[c] + PPi[c]	1.87697160883258	0.00120700093484166	Aminoacyl-tRNA biosynthesis
